name,weight,companyID,price,forbidden_country1,forbidden_country2,forbidden_country3,forbidden_country4,forbidden_country5
Lotstring,15.55,83,393,,,,,
Konklux,3.87,76,64,,184,,,
Latlux,7.11,87,379,25,177,,,
Latlux,6.33,66,164,150,,,,
Fintone,10.91,29,2565,237,73,,161,
Treeflex,17.82,71,288,,,,,
Bitchip,13.5,42,1154,236,160,,,
Zontrax,19.69,41,2836,245,,,,
Domainer,12.37,141,38.35,45,,,,
Stringtough,6.38,136,12.48,20,,,,
Ronstring,12.78,73,127,120,196,68,,
Otcom,19.16,56,237,,238,,,
Home Ing,9.27,121,38.28,,,,,214
Temp,0.18,43,2398,129,,,,
Span,8.3,122,20.48,159,129,,,
Namfix,13.6,40,3357,157,84,110,,
Job,11.99,156,9.44,165,,,222,
Matsoft,7.04,142,1.24,76,239,,225,
Solarbreeze,5.08,1,2779,186,69,,,
Quo Lux,9.03,70,98,227,,,,
Tin,16.5,103,5.85,202,204,,,
Cardguard,2.33,46,2364,224,,234,,
Asoka,14.48,144,17.83,187,59,190,,
Andalax,13.49,49,2032,,,235,,
Daltfresh,11.44,151,15.34,192,233,,244,
Flowdesk,12.37,44,889,113,,,34,
Biodex,0.38,116,26.79,63,,,,
Opela,13.03,6,3792,,,,,
It,19.12,164,23.26,,78,,113,
Tin,15.18,167,21.27,68,143,149,246,
Vagram,8.7,140,8.56,214,,,,
Biodex,19.56,105,26.04,,,,,
Kanlam,10.23,8,1309,90,,,,
Mat Lam Tam,18.64,134,6.05,104,,,,
Daltfresh,17.4,58,346,39,246,,,
Andalax,16.61,162,24.04,,,,,
Konklux,16.39,151,19.51,,106,129,,
Zoolab,3.41,127,9.66,,,,174,
Zamit,16.09,52,381,,,,,
Duobam,17.26,84,116,113,157,,,
Sonsing,5.73,88,112,,,,78,
Stronghold,0.37,129,32.04,,189,96,,
Aerified,11.01,121,27.68,190,62,,,
Subin,0.13,7,1210,,128,,,
Bitwolf,16.81,15,1994,20,,,,
It,13.71,59,200,,182,,241,
Sub-Ex,9.85,142,17.89,,,,,214
Zontrax,17.18,137,1.36,69,184,114,,
Prodder,5.82,44,783,,91,,,
Tresom,15.96,7,1655,21,5,69,,
Matsoft,2.17,50,130,,,,,
It,1.07,56,26,94,,,,
Prodder,18.81,76,395,16,159,,,
Quo Lux,19.06,108,27.07,,,,139,
Viva,2.91,60,43,,129,,,214
Ronstring,16.48,40,675,174,221,,,
Greenlam,7.9,162,22.55,76,,,,
Alphazap,4.49,109,12.14,,,,,
Gembucket,0.11,152,3.1,146,,,,214
Duobam,3.36,148,28.19,8,,55,,214
Fix San,17.93,59,292,3,,,,
Hatity,6.23,81,31,,12,,,
Prodder,14.97,108,12.81,,249,,,
Tin,17.2,68,345,55,,,,
Home Ing,2.55,142,8.22,71,,,,
Job,7.75,93,168,,231,47,,
Regrant,9.4,106,0.82,153,,,,
Konklux,19.61,44,3205,239,,,,
Lotstring,18.86,111,2.31,132,86,159,,
Regrant,7.47,140,34.59,225,215,,,
Tampflex,14.78,156,12.72,84,144,,,214
Otcom,5.86,6,3953,92,,,,
Gembucket,13.53,74,36,,,,106,
Holdlamis,8.74,117,17.8,249,,,,
Span,15.99,142,16.45,,83,,,
Cardify,11.9,147,29.66,,,131,,
Tampflex,7.03,60,127,,104,231,,
Prodder,4.11,12,3585,,101,60,219,
Home Ing,14.17,83,159,107,,227,,
Y-Solowarm,18.63,12,624,,,,,
Stronghold,15.9,79,185,118,,,,214
Lotstring,10.6,77,331,,88,,,
Tres-Zap,7.29,136,23.05,,,,,214
Aerified,6.47,18,1370,47,,,,
Kanlam,14.04,167,15.41,163,,,,
Y-Solowarm,6.59,60,202,133,72,,,
Cookley,6.91,130,39.23,177,,,,
Aerified,2.29,40,482,114,201,,28,
Fintone,0.77,169,18.66,63,245,,,
Trippledex,11.93,113,30.28,165,,233,,
Zoolab,17.2,40,874,,199,,,
Stim,17.91,46,1211,,,,20,
Asoka,1.08,87,153,,153,,,
Solarbreeze,0.7,138,24.88,,,,,
Hatity,15.46,163,20.15,,,,,
Ronstring,17.52,73,384,,248,,77,214
Wrapsafe,1.68,116,31.02,35,,,,
It,9.38,43,3617,,,,207,
Lotstring,3.47,131,12.95,121,,220,,
Cookley,3.66,128,26.55,,79,157,246,
Asoka,8.89,25,1899,,55,,,
Job,0.67,31,3970,,,,,
Tresom,15.59,21,2886,60,208,86,,
Sonair,5.1,99,342,,,,,
Domainer,1.74,64,227,132,97,20,174,
Toughjoyfax,14.23,29,2549,132,,,,
Bigtax,16.32,128,20.27,87,160,,,
Trippledex,6.46,1,1950,51,,,,
Tampflex,18.92,23,2427,,,,236,
Cookley,12.46,164,9.99,34,,21,135,
Biodex,12.16,97,38,120,193,,,214
Asoka,5.98,67,202,,137,58,,214
Greenlam,16.64,70,128,,176,,125,
Konklux,3.97,118,23.67,,,,,
Andalax,2.82,152,39.47,,,,109,
Trippledex,8.4,20,3144,247,,,,
Quo Lux,7.79,22,1916,44,157,,,
Bigtax,15.06,74,82,,145,,,
Lotstring,2.87,21,2040,74,213,228,,
Biodex,11.53,29,2731,148,207,,227,
Overhold,14.32,113,25.12,,,,,214
Matsoft,14.75,58,46,,,184,35,
Biodex,2.38,46,1062,223,,,,
Sub-Ex,12.18,16,853,18,83,,,
It,1.61,29,617,,,,,
Zamit,8.72,45,1987,,222,,,
Aerified,14.79,93,189,,89,,,
Alphazap,4.51,30,1356,88,67,4,,214
Matsoft,0.47,70,207,154,,,,
Tresom,14.84,169,2.53,,,249,,
Y-find,18.18,23,1430,164,123,,,
Fix San,3.74,163,28.96,30,,,,
Bitwolf,6.0,46,2691,,,,,
Tres-Zap,18.29,34,3702,,109,,,
Otcom,5.46,75,47,,,,,
Toughjoyfax,12.36,112,8.7,,62,,,
Sub-Ex,0.75,38,1109,38,13,,,
Toughjoyfax,19.78,131,13.4,,3,,192,
Overhold,10.0,49,2530,,,90,,
Otcom,13.73,131,37.87,,,,,
Cardguard,14.36,45,1906,147,45,,,
Flowdesk,11.1,153,13.83,,,,117,
Viva,16.97,11,3191,,37,,20,
Greenlam,3.38,161,2.21,,,,,
Quo Lux,8.91,149,7.23,185,,,,
Duobam,14.1,64,34,99,,110,,214
Zaam-Dox,16.27,27,2365,,,,,
Vagram,5.41,12,2907,10,,,,
Sub-Ex,15.27,122,30.07,107,242,,,
Voltsillam,10.06,104,22.19,,,,,
Tampflex,5.55,117,34.44,,157,21,,
Trippledex,6.21,65,254,36,,,223,
Mat Lam Tam,19.65,62,156,36,,152,,
Tempsoft,5.96,146,11.79,,,,,214
Regrant,2.01,168,14.79,,,147,,
Quo Lux,3.29,30,2859,,129,,,
Alpha,4.27,85,315,,,,,
Fintone,5.16,98,166,188,221,,132,
Tresom,5.02,65,60,37,,239,30,
Zoolab,8.66,23,815,,89,105,,
Opela,0.64,94,317,,,,,
Bytecard,4.17,17,1313,4,,212,,
Job,5.23,160,19.09,,,,,
Bitchip,18.1,3,4000,114,6,,,
Greenlam,16.13,114,11.03,,46,91,,
Flowdesk,7.41,116,8.6,51,129,,203,214
Fintone,11.31,70,378,,22,236,,
Solarbreeze,7.12,100,94,,192,,,
Otcom,6.45,106,12.63,184,,,,
Stim,18.93,114,36.45,156,93,78,,
Mat Lam Tam,8.38,63,182,,58,,,
Rank,19.35,60,162,,47,,217,
Flexidy,5.95,1,2399,233,,,123,
Alpha,11.97,56,210,159,,161,187,
Cardguard,9.24,166,7.83,,139,,187,
Tin,15.03,51,78,,,,,
Bitwolf,11.34,44,2870,106,,,,
Sub-Ex,18.52,7,1777,,2,,,
Zamit,2.53,105,3.21,38,,,228,
Cardify,6.6,136,8.89,75,135,,,
Wrapsafe,0.4,80,308,,,,,
Solarbreeze,19.05,118,30.28,220,205,81,,
Gembucket,7.38,106,8.6,,,71,,
Span,0.88,164,23.08,,,42,,214
Stim,15.96,75,167,243,89,,,
Biodex,4.91,123,8.26,,249,102,,
Tempsoft,6.57,69,4,,,,,
Transcof,5.5,44,3850,,74,,,
Voltsillam,7.98,13,1720,44,148,168,,
Cookley,12.79,3,1912,,117,,249,
Rank,11.39,80,29,,55,,,
Duobam,5.93,168,31.65,136,,,,
Viva,17.7,72,244,,,,,
Toughjoyfax,14.68,120,15.99,37,37,214,,
Asoka,12.77,51,40,,,,,
Biodex,0.12,28,2658,,,,,
Zoolab,5.29,137,25.03,,,232,,214
Flowdesk,12.56,20,3491,,,,,
Biodex,9.95,93,197,,2,,,
Veribet,17.53,121,25.86,,,,,
Daltfresh,18.81,17,3796,11,,238,,
Biodex,0.5,47,1004,50,,,,
Tempsoft,16.09,166,24.31,,,51,38,
Mat Lam Tam,14.4,132,4.05,,,247,,
Keylex,0.85,19,1102,15,,143,,
Bigtax,10.29,28,1227,,88,95,110,
Tin,16.74,115,39.17,,,,,
Otcom,8.26,23,2755,,,,,
Trippledex,2.34,144,20.81,7,182,205,,
Cardify,3.61,128,9.39,207,,,,
Fintone,8.58,37,3156,,188,195,,
Lotlux,12.08,121,24.85,,96,,,
It,11.58,79,21,,,246,,
Span,12.58,64,75,,33,,,
Bitchip,13.56,149,28.21,136,,,,214
Temp,12.21,17,3729,,102,,,
Konklab,16.88,3,1691,,,124,,
Bitchip,3.71,14,2923,133,,,,
Trippledex,3.03,61,337,,,,,
Lotstring,14.75,100,377,,29,,,
Pannier,11.8,9,3736,76,,138,68,
Subin,19.28,4,1804,,134,,,214
Trippledex,19.77,25,2810,6,,,,
Toughjoyfax,2.28,151,37.09,,53,,,
Bitchip,9.06,64,312,,,132,,
Flexidy,9.43,8,956,188,56,,,
Holdlamis,14.91,56,141,41,5,,,
Andalax,19.32,80,93,65,,,,
Span,10.04,15,1822,104,,,233,
Aerified,6.83,21,3673,,215,,,
Treeflex,7.81,122,11.02,,131,,,
Subin,7.32,22,2366,40,247,,215,
Namfix,7.86,87,66,,,77,,
Sonsing,3.65,105,18.45,,3,133,,
Stim,2.73,87,167,21,69,,,
Tin,4.21,25,1868,26,,,,
Zontrax,15.16,4,2362,246,103,,,
Temp,16.7,23,2846,190,,,,
Stringtough,5.61,104,20.71,,194,,,
Hatity,9.9,11,1050,181,,,,
Bitwolf,3.26,169,19.37,37,,,,214
Matsoft,5.31,9,577,,,,,
It,0.49,13,1451,,,,,
Pannier,12.14,99,240,214,,,166,
Bitwolf,9.39,69,142,,221,,32,
Redhold,2.18,141,17.94,,,,96,214
Bitwolf,14.13,55,261,46,,,,
Voltsillam,4.57,27,841,,84,,,
Toughjoyfax,19.31,34,1311,,,,,
Ventosanzap,16.41,49,3531,151,,,42,
Voltsillam,6.65,78,216,31,,,,
Treeflex,9.1,84,289,69,63,,,
Rank,0.95,106,3.84,162,172,,,
Voltsillam,1.98,62,300,183,164,,,
Solarbreeze,3.48,149,38.92,,,,,
Andalax,15.7,98,178,,,,,
Subin,15.35,19,1850,,,,,
Domainer,9.34,155,8.71,126,9,,,214
Quo Lux,5.43,27,1596,215,121,,,214
Cookley,12.96,123,33.82,,,,,
Regrant,1.56,28,876,,,98,,
Aerified,18.72,151,7.58,,186,,,
Tresom,12.95,117,3.32,,214,,,
Quo Lux,7.33,168,0.83,,207,65,,
Hatity,2.22,132,11.4,38,246,78,,
Transcof,7.45,4,3425,,,132,,214
Stronghold,9.96,103,12.65,,,,,
Transcof,9.1,8,3530,65,194,,,
Lotlux,12.68,143,26.34,,,,,
Daltfresh,17.18,73,176,184,,,,
Bytecard,2.25,153,26.64,,116,,,
Redhold,3.41,76,20,110,,,,214
Bitchip,18.7,113,18.74,202,210,95,,
Lotstring,16.73,148,39.83,,172,,,
Fixflex,2.35,165,8.02,,,,,
Treeflex,0.45,99,129,,,,,214
Trippledex,4.05,149,27.13,,,,,
Wrapsafe,19.69,21,1337,76,,53,,
Daltfresh,19.59,102,32.19,175,21,,,
Duobam,18.08,3,3465,,,,,
Cardguard,11.16,107,13.38,67,,196,205,
Greenlam,15.2,66,242,,,,,
Y-Solowarm,7.81,137,7.79,,58,,,
Cardguard,8.62,105,24.92,,,50,,214
Tampflex,6.67,12,2812,,,181,,
Duobam,1.74,74,188,120,,68,149,
Tempsoft,16.12,11,2058,,109,,37,
Redhold,16.46,36,682,,,187,,
Bytecard,12.2,29,1242,122,,,,
Konklab,12.01,81,378,62,141,,,
Tampflex,6.94,29,1403,,,,,
Namfix,5.05,75,10,,,,220,
Job,5.61,159,3.87,30,174,207,,
Viva,5.01,110,12.97,,132,68,,
Temp,4.56,116,19.62,,,,,
Fix San,5.07,107,16.99,,100,43,7,
Mat Lam Tam,4.07,77,360,112,202,,115,
Veribet,11.25,91,231,,,,,
Konklux,8.43,135,37.3,,,187,,
Mat Lam Tam,16.63,52,69,,3,,,
Span,15.2,146,3.52,54,,,,
Transcof,9.07,91,366,102,,,,
Alpha,2.73,88,163,90,,,,
Fix San,0.4,70,171,29,13,99,168,
Pannier,1.35,164,26.74,83,,180,,
Zontrax,11.93,31,3382,237,,,,214
Stronghold,1.35,108,1.84,226,,,,
Konklab,19.81,23,3558,158,,,,
Temp,7.84,78,368,181,,,,
Bitchip,1.06,44,2525,194,,8,67,
Asoka,9.65,75,366,198,,99,,
Keylex,4.5,97,263,,,,,
Redhold,0.63,159,36.52,,,174,,
Voyatouch,19.13,123,8.12,,,,121,
Namfix,7.9,106,16.78,221,121,,,
Vagram,7.41,157,5.04,,,,,
Andalax,16.31,17,570,68,,,90,
Fintone,0.78,53,257,,,170,,
Bitwolf,13.99,136,16.76,,113,,,
Domainer,2.19,49,3707,,,218,,
Vagram,14.27,53,47,,,,,
Stronghold,10.75,14,2738,,,,,
Stronghold,4.38,42,1145,15,,224,,
Lotstring,12.66,151,31.08,,141,,225,
Transcof,16.43,19,3053,173,46,,183,
Fintone,9.9,44,2279,,,,235,
Ventosanzap,10.55,101,12.4,157,151,217,,
Flowdesk,16.76,93,183,207,99,,,
Stim,18.05,110,38.73,,,,156,
Temp,12.54,120,21.42,136,,,,
Vagram,18.35,71,235,,,,,
Fintone,16.65,116,29.88,,14,,,
Alphazap,6.47,84,394,,10,160,235,
Greenlam,11.8,121,23.26,,121,,17,
Ronstring,9.55,28,1238,,159,2,,
Zaam-Dox,19.24,40,2771,,,,231,
Otcom,2.66,64,14,39,117,,65,
Kanlam,5.78,9,2026,,,,,
Stronghold,16.96,49,793,22,,,,
Zontrax,18.97,146,24.56,,,,35,
Transcof,13.12,4,2733,,223,2,,214
Prodder,6.27,146,22.14,,,,,
Bigtax,12.37,148,4.04,,,,,
Prodder,2.48,148,6.05,101,,233,,
Rank,8.19,52,350,174,,,,
Cardguard,14.48,71,45,214,100,,,214
Overhold,15.52,65,148,,242,67,,
Stronghold,5.29,124,6.16,155,,,,214
Fintone,3.64,30,1911,,,116,,
Tin,8.94,8,1632,50,,,,
Rank,6.23,160,31.73,,101,130,,
Wrapsafe,11.5,115,18.48,200,,,,214
Fixflex,4.36,151,0.39,,,,,
Rank,18.78,56,35,,63,142,,
Ventosanzap,7.47,56,220,,,73,,
Tresom,12.88,79,251,,244,229,,214
Redhold,19.76,13,2038,,,,,
Wrapsafe,3.25,112,7.83,248,149,,,
Aerified,18.81,49,3198,,231,,,
Bytecard,11.34,57,101,63,,,,
Rank,4.75,2,850,102,,,,
Toughjoyfax,7.32,52,383,112,,14,,
Overhold,4.05,151,4.63,,,,,
Alphazap,6.7,31,1762,,,,12,
Overhold,0.17,49,3803,217,,108,,214
Holdlamis,11.45,112,36.73,143,101,128,,
Tin,1.22,137,27.44,234,,127,,
Latlux,10.75,14,1990,225,8,,,
Tin,6.81,5,2664,48,,,53,
Bigtax,19.42,116,17.01,,,,,
Holdlamis,12.47,36,3482,,,,,
Andalax,3.58,93,103,,137,133,8,
Greenlam,1.65,111,4.54,,96,21,,
Cardify,2.31,43,3776,156,,,,
Toughjoyfax,9.95,157,39.58,,,73,92,
Toughjoyfax,2.42,164,20.05,,,32,4,
Otcom,2.46,74,344,,,,,
Daltfresh,13.36,37,1614,87,224,,,
Cardify,8.37,169,22.75,,,,,
Overhold,4.56,84,344,147,,43,,
Duobam,16.2,4,1778,,,,,
Zontrax,2.97,12,2403,249,,,,
Wrapsafe,9.98,11,2684,,,,92,
Mat Lam Tam,2.61,110,32.97,,,,,214
Vagram,17.67,31,1496,,,,,
Tampflex,9.89,37,1003,,114,67,,
Y-Solowarm,18.93,143,27.83,,149,,,
Stringtough,18.75,54,229,,44,,,
Tin,9.66,148,21.65,,,167,75,214
Bitwolf,8.71,16,3008,110,112,,,
Vagram,0.39,84,50,,,125,244,
Tres-Zap,16.86,169,24.59,11,,,,
Asoka,6.39,44,2119,,,,,
Rank,10.9,53,73,227,,227,,
It,11.69,140,24.58,,,,120,214
Voyatouch,10.79,158,36.28,222,227,,,
Stim,16.1,168,35.73,144,239,,11,
Y-Solowarm,1.82,6,3335,,178,105,,
Tempsoft,16.7,105,31.67,,122,,29,
Ventosanzap,14.54,118,14.75,,,,,
Holdlamis,10.43,143,12.52,139,180,,149,
Temp,4.9,146,7.88,,35,,87,214
Bamity,8.73,39,3038,35,210,,192,
Fix San,19.43,16,3196,182,111,63,,
Tresom,15.55,4,1929,,,,,
Wrapsafe,4.45,60,170,,122,56,49,
Overhold,12.5,130,36.34,,217,,,
Veribet,9.72,10,891,166,,,,
Sub-Ex,4.66,146,21.77,,,,129,
Opela,4.23,133,10.32,,71,,,
Cardguard,6.03,99,378,151,,96,107,
Duobam,15.64,89,318,,,75,,
Bigtax,5.5,124,39.51,233,,21,,
Rank,12.76,72,250,241,,120,,
Fintone,1.56,64,3,186,,,,
Stringtough,14.04,63,261,,178,,81,
Domainer,10.34,137,8.56,162,28,,1,
Opela,16.68,166,28.39,,139,,,
Tampflex,15.54,167,37.48,25,,,,
Rank,3.99,86,206,,72,,,
Otcom,3.21,156,23.84,,,75,153,
Gembucket,1.28,84,299,85,,,,
Voyatouch,9.55,71,386,116,,,,
Gembucket,8.2,15,3398,,,240,,
Transcof,12.55,23,1986,133,118,,,
Pannier,12.08,81,394,180,,115,,
Duobam,6.79,77,230,75,,27,,214
Sub-Ex,2.59,148,1.77,203,,,,
Redhold,9.32,117,7.46,,,197,239,
Keylex,6.38,163,11.52,231,,5,,
It,18.96,120,30.63,,,,,
Tres-Zap,16.03,166,10.72,227,63,100,,214
Y-find,16.68,105,22.73,,,241,,
Bitwolf,5.16,151,4.4,,,,176,
Trippledex,8.59,129,28.54,6,,86,,
Veribet,13.1,103,17.76,,150,51,,
Stim,8.49,22,1686,,,91,,
Asoka,2.2,123,39.39,,8,,,
Bitwolf,9.01,138,39.86,,211,,,
Andalax,14.17,15,2287,235,82,,139,
Tres-Zap,16.45,103,30.23,,9,69,,
Bitwolf,2.38,140,18.56,,,,,
Mat Lam Tam,12.41,152,23.92,216,174,,,
Ventosanzap,17.4,77,227,,138,200,,
Bitwolf,8.03,125,33.45,202,145,,88,
It,1.49,156,21.13,93,19,62,,214
Solarbreeze,5.17,85,193,,125,,,
Tres-Zap,1.74,64,375,,193,,,
Tres-Zap,2.23,116,24.4,,169,194,,
Zoolab,8.52,127,12.81,,,,,
Sonair,5.44,24,3292,166,,3,,
Sonair,1.47,141,9.59,230,,,,
Viva,16.42,142,11.76,,,,,214
Sub-Ex,15.09,160,37.81,,203,,196,
Bamity,7.98,66,256,3,,,,214
Voltsillam,8.31,147,25.5,,,,,214
Biodex,4.24,24,1517,,51,,,
Trippledex,2.5,145,9.14,,,,128,
Alpha,14.06,150,29.78,,,,,
Bitwolf,18.76,134,24.71,223,,223,,
Fix San,5.95,152,20.46,,,,,
Mat Lam Tam,16.95,68,299,208,,,165,
Y-Solowarm,19.22,92,309,,207,,,
Opela,5.44,144,39.64,26,235,,,
Fix San,13.57,88,3,,79,,,
Y-Solowarm,13.96,65,18,,91,,,
Bigtax,19.4,82,237,,,,,
Domainer,3.74,108,20.3,,,42,130,
Regrant,13.83,88,206,,54,23,,
Mat Lam Tam,6.7,99,390,,219,,,
Tresom,19.78,143,15.94,47,170,,,
Sub-Ex,11.75,159,8.4,,,37,190,
Ventosanzap,0.71,12,952,,,,,
Stronghold,6.61,12,3465,,,,,214
Bamity,3.08,27,1984,177,95,,,
Overhold,1.31,129,39.7,,250,,,
Job,4.83,169,30.7,,32,35,35,
Sub-Ex,16.86,29,1644,,67,,,
Matsoft,11.53,51,8,114,237,,,214
Home Ing,19.33,56,373,,150,,19,
Daltfresh,7.59,147,26.66,213,144,,232,
Sub-Ex,10.46,74,71,,,218,,
Matsoft,15.73,99,227,,59,,177,
Asoka,12.61,53,264,117,,104,,
Stringtough,13.99,3,791,,,64,,
Voltsillam,1.97,148,21.91,50,166,,,
Trippledex,6.41,128,6.9,152,68,,159,214
Voyatouch,10.58,105,10.38,155,,,,
Duobam,15.84,100,348,21,45,43,40,
Regrant,16.03,38,721,206,,,,214
Veribet,18.99,164,4.99,,,,,214
Ronstring,11.25,150,4.07,,,,,
Stim,15.8,32,812,56,,,,
Tres-Zap,7.57,73,18,,,,,
Stringtough,3.94,153,37.58,105,141,,,
Zathin,8.23,139,13.42,,,,,
Sonsing,17.98,83,252,31,187,,,
Stringtough,14.17,121,30.65,,34,,,
Zaam-Dox,16.03,30,986,173,,,,
Namfix,1.56,20,1024,,168,,,
Flexidy,14.11,143,24.78,35,96,,234,
Ronstring,8.65,83,160,,,21,,214
Konklab,2.6,142,35.25,208,225,182,206,
Span,10.36,84,269,208,10,121,107,
Quo Lux,7.69,99,211,231,142,,211,
Wrapsafe,13.94,156,14.13,212,5,111,,
Y-find,13.77,31,3227,,,,,
Alphazap,5.08,40,3428,102,,,,
Duobam,6.53,93,90,173,,,,
Sub-Ex,9.23,56,203,48,,,,
Quo Lux,14.26,38,1177,236,,,,
Ronstring,10.5,58,114,149,,,,
Span,11.25,32,1572,,,,,
Stringtough,12.33,119,33.32,143,49,42,,
Bytecard,3.62,121,0.71,112,,,,
Flowdesk,5.18,128,6.55,140,64,,72,
Tin,18.28,101,1.11,180,58,,,
Tresom,6.5,114,37.9,,58,53,,
Prodder,0.37,101,0.29,160,50,,,
Ronstring,0.73,115,9.74,,,,,214
Zoolab,11.51,105,5.27,73,98,64,,
Tres-Zap,13.7,103,10.21,211,,,,214
Zaam-Dox,6.99,113,39.95,184,145,12,,
Voltsillam,14.26,155,31.97,50,,,91,
Domainer,0.61,90,362,168,,30,126,
Voltsillam,19.99,26,1418,,210,,,
Quo Lux,5.54,104,26.68,38,26,108,,
Transcof,13.07,102,9.38,,246,169,,214
Regrant,11.22,5,1487,,,,89,
Vagram,18.1,136,7.54,205,,155,,
Home Ing,15.8,30,2740,121,,103,,
Bitchip,10.22,81,282,210,,,,
Cookley,12.61,85,263,74,3,218,,
Y-find,16.04,142,38.98,124,,243,,
Sonsing,6.99,118,11.8,,35,109,,
Kanlam,2.69,49,2109,,,,,
Stronghold,13.89,17,505,,,,71,
Voyatouch,19.77,138,24.99,155,,,,214
Zoolab,6.07,140,32.83,44,225,,,
Tres-Zap,11.74,140,17.71,223,109,,,
Fixflex,4.6,21,3608,,40,,,
Solarbreeze,19.12,88,398,,,41,208,
Sub-Ex,1.41,69,132,,,16,,
Stronghold,13.61,65,151,,,,,
Sonair,3.77,109,36.02,136,201,152,,
Otcom,10.08,52,306,,43,86,,
Tresom,13.92,47,2920,153,,237,,
Zathin,18.68,31,407,115,,,249,
Rank,5.08,35,2185,245,165,,,
Opela,0.79,11,3171,,111,158,,
Viva,19.5,163,15.67,,,,,
Overhold,3.67,81,360,,,,205,214
Stringtough,13.97,28,3230,,,124,,
Treeflex,18.27,69,377,167,,,,
Voltsillam,17.16,58,251,,,187,,
Redhold,18.12,122,5.61,94,242,,,
Fix San,7.4,140,16.72,,,,,
Lotstring,7.41,129,20.1,,166,,,214
Tempsoft,0.3,27,1617,106,231,,,
Redhold,17.06,4,810,,,76,,
Stronghold,9.08,90,93,84,,,13,
Quo Lux,17.1,104,36.12,32,,,,
Quo Lux,0.69,123,36.41,,62,,,
Tresom,10.97,38,2602,210,,140,,
Zaam-Dox,8.55,93,151,129,,,,
Holdlamis,11.96,119,24.02,118,,,,
Transcof,17.76,57,1,143,102,220,,
Hatity,12.15,74,312,,226,,,
Regrant,9.76,126,36.37,,,,,
Tres-Zap,3.23,22,2364,59,111,,,214
Keylex,2.61,2,3772,214,,,,
Tin,4.94,122,23.6,,,,,
Opela,2.23,95,122,,171,142,,
Bytecard,0.99,56,74,,,,,
Stringtough,12.46,45,2683,66,,162,,
Domainer,10.06,38,2465,146,113,140,,
Viva,1.62,136,28.57,,,,,
Subin,9.53,143,18.17,,,,,
Quo Lux,18.21,60,256,,105,,,
Job,9.26,151,38.59,,131,,,214
Konklux,15.97,3,1942,,74,,,
Keylex,11.81,128,28.59,131,,,,
Asoka,14.97,63,158,7,,,91,
Andalax,9.69,91,142,96,109,,,214
Voltsillam,12.85,89,328,219,12,,,
Transcof,18.9,166,5.55,212,,,,
Toughjoyfax,0.46,82,380,72,32,131,248,
Namfix,18.63,136,3.49,241,,,,
Tres-Zap,16.5,141,10.0,32,,123,,
Tempsoft,16.44,53,95,87,,25,,
Zoolab,10.66,22,1065,198,85,,,
Namfix,11.13,129,28.62,,,,102,
Zathin,2.11,156,13.07,,131,,101,214
Tresom,10.12,25,1419,,93,,,
Tres-Zap,0.28,76,140,,,,,
Home Ing,0.77,165,20.93,121,79,,,
Voyatouch,4.6,83,331,,,208,,
Treeflex,12.78,60,159,,,98,,
Tampflex,8.87,168,37.05,,134,,,
Latlux,19.78,135,34.71,,244,63,,214
Tempsoft,8.82,25,3512,,98,,,
Sub-Ex,12.26,45,2204,,,,,
Konklab,12.76,75,61,208,145,,,
Temp,19.17,151,2.8,,232,,95,214
Fixflex,19.8,24,2965,,,,,
Gembucket,8.82,25,1602,183,,,,
Opela,13.87,21,1630,,,,,
Subin,11.45,118,24.15,,,103,189,
Redhold,10.74,30,3183,128,,,,
Temp,5.88,2,3997,,145,,,
Toughjoyfax,1.6,26,3043,,,,159,
Fix San,11.25,92,51,,195,,,
Zamit,8.25,73,203,,80,,,
Mat Lam Tam,13.84,74,395,,,,,
Konklux,1.95,116,7.93,,222,17,,214
Treeflex,10.87,1,3317,159,202,,,
Quo Lux,9.25,34,1566,72,182,202,,214
Bitwolf,18.08,126,6.89,,,,,
Mat Lam Tam,5.96,117,24.19,,53,,,
Matsoft,9.16,36,617,103,,,32,
Keylex,0.46,27,2483,73,42,,,
Greenlam,6.28,39,3809,,,,,
Sonsing,0.88,73,167,51,,,,
Hatity,6.85,108,6.23,,,98,,
Bitwolf,2.92,7,3182,,233,,,
Quo Lux,18.73,165,33.58,,193,,,
It,17.25,26,2992,186,109,119,,
Solarbreeze,4.93,137,18.76,175,226,116,,
It,19.16,99,358,191,,,,
Stronghold,12.49,123,3.02,,,,,
Zathin,2.87,67,87,,,201,,
Asoka,2.08,147,1.46,215,,13,125,
Zamit,11.99,27,1842,246,4,,,
Biodex,5.71,12,1330,,,80,,
Voltsillam,13.31,161,17.57,248,99,246,172,
Sonair,19.42,55,21,203,,,,
Tresom,10.18,102,15.89,65,163,,,
Bamity,16.35,91,182,220,,,128,214
Viva,8.95,108,37.95,238,227,233,,214
Bamity,14.58,37,2322,,,218,,
Span,11.72,72,2,117,,197,,
Rank,1.28,5,2837,72,,,,
Holdlamis,7.81,149,0.6,,,,94,
Matsoft,3.05,71,238,144,,,,
Lotlux,4.28,108,13.84,,224,,,
Gembucket,14.09,9,1278,39,,,,
Namfix,15.29,25,1886,96,,,,
Tin,10.68,89,251,,204,228,,
Keylex,2.54,100,261,,183,,,
Fix San,2.7,107,33.8,,233,55,,
Toughjoyfax,4.53,55,332,97,,129,,214
Overhold,2.74,30,2168,231,34,,,
Andalax,15.97,86,105,,,,,
Fintone,12.63,81,85,59,72,,,
