date,gate,departure_hour,statusID
1988-10-10,G4,12:47,3
1971-02-08,R0,1:18,1
1986-05-22,N5,14:16,4
1993-01-08,G2,14:20,1
1970-06-06,O4,11:52,1
1965-12-16,N5,3:03,8
1983-02-13,O1,2:30,1
1982-11-17,N1,14:27,1
2004-12-01,B4,0:39,6
1987-02-25,G8,7:51,2
1961-03-11,E6,3:31,7
2017-08-18,A5,10:08,3
2003-11-16,I2,10:06,1
2010-02-27,D9,13:57,12
1968-07-14,S0,6:16,1
2002-08-10,A4,16:46,1
2018-02-06,K7,16:11,5
1974-01-01,P3,16:51,1
1971-11-03,Q4,4:15,2
1976-07-19,C6,8:09,7
2000-09-26,B5,8:19,5
2004-03-12,G4,5:59,5
2018-03-26,W6,9:45,2
1965-04-24,P6,0:38,1
1984-01-13,M2,19:43,3
1989-01-18,R1,21:13,1
1967-03-20,A7,20:52,11
1991-10-17,Z2,12:42,1
1963-03-15,N1,22:36,1
2018-08-17,K0,2:37,4
2001-04-18,H1,20:58,4
1978-12-28,P6,17:42,3
1992-12-29,R1,17:33,1
1992-04-09,B5,7:11,1
1968-11-25,D7,8:32,1
2011-06-20,L6,23:29,5
1970-08-28,W8,11:55,12
2014-04-21,C8,12:31,8
2002-09-18,O1,4:29,1
2021-02-20,F1,2:16,6
1999-10-29,O9,14:19,1
1997-04-02,E4,1:22,12
1989-04-04,F7,21:59,1
1983-12-06,A5,19:03,1
2011-01-07,Q8,7:33,12
1982-04-20,A6,3:58,6
2007-12-21,E3,3:39,1
1973-03-03,C2,10:23,10
2009-10-16,O0,0:54,2
1972-10-24,U2,3:38,1
2013-03-04,D0,5:06,1
1986-04-30,N4,12:20,2
1976-03-10,R5,18:15,1
2003-02-20,U8,0:59,9
1989-12-14,Q8,10:50,3
1985-04-26,Z8,10:23,1
2006-06-07,B0,8:12,1
1960-09-06,P6,19:18,2
2004-07-26,A3,2:23,2
2007-03-19,S5,14:25,4
2006-09-16,C3,4:36,1
2004-12-19,Q5,1:03,11
2016-03-05,K6,9:50,1
2006-04-16,N9,18:41,2
1972-04-06,S7,5:52,1
1986-06-20,A7,10:37,10
1975-07-29,V8,16:58,2
2019-07-30,T3,14:33,4
1975-03-24,L9,15:57,10
1996-04-05,Q0,23:00,10
1973-01-27,M4,23:05,1
1990-05-04,S9,23:45,1
2004-10-28,P1,9:20,1
2012-02-08,U1,13:45,9
1966-04-15,N2,8:52,2
2011-10-19,E2,16:41,1
1994-05-19,I2,17:36,5
1980-06-18,A4,21:19,1
1963-12-27,G9,3:14,8
2015-08-22,L9,14:33,11
1997-03-25,R3,0:37,2
1970-11-04,J2,17:54,1
1964-11-12,I2,11:13,1
1997-02-02,J5,21:25,2
2015-08-19,Q6,3:56,7
2017-01-29,F8,5:31,1
2008-12-07,E8,12:51,2
2002-06-16,A1,7:49,1
1965-09-15,U2,13:26,2
2014-02-27,S1,15:04,1
1979-04-16,S1,9:24,7
1969-06-22,R3,4:13,1
1986-09-15,L3,17:57,1
1994-02-26,T9,2:19,6
1991-12-24,J8,3:27,1
1975-02-20,L0,9:33,4
1998-06-05,J5,12:10,1
2007-05-15,X1,6:54,1
2000-01-04,S8,20:01,1
1999-09-18,P2,12:31,1
1999-06-16,M6,13:57,1
1991-12-06,U6,14:34,2
1961-01-04,O3,23:11,1
2002-09-16,Q8,13:51,1
1960-08-12,I0,7:56,7
2016-06-23,A2,20:51,2
1974-04-10,T6,13:25,1
2001-02-06,G3,2:29,10
1974-08-22,A6,9:39,1
1963-10-04,I9,17:42,1
1965-11-22,F4,13:26,1
1994-10-30,C6,12:12,1
2009-08-27,D6,0:48,1
1996-09-21,T9,21:04,1
2016-12-19,D4,11:27,9
1991-04-16,O5,19:09,1
2010-10-23,R5,5:11,1
1998-06-11,O1,1:22,1
1998-06-01,D7,21:20,2
1997-03-02,L0,23:28,1
2016-02-16,A6,3:02,1
1978-07-06,O6,9:29,13
1962-06-10,F8,4:31,6
2014-08-12,D4,10:22,1
1964-04-21,C9,1:29,1
1971-02-14,P3,7:09,1
1971-07-04,X7,22:48,7
2021-01-19,L5,5:53,1
1987-01-14,U8,5:11,9
2002-11-10,X9,23:52,1
1961-08-31,D2,16:53,1
1994-04-14,E2,12:28,1
1992-12-26,I2,23:13,7
2015-10-06,F6,18:43,8
1988-02-23,D7,8:00,1
1974-01-01,A0,22:18,3
2017-07-18,A1,16:08,1
2012-12-02,S3,10:41,3
2016-08-13,G3,18:05,12
1993-03-07,S1,12:28,1
1964-06-13,P1,12:49,11
2016-11-24,K6,16:51,2
2009-12-25,Z7,23:37,1
2017-09-26,T1,4:13,1
1986-07-04,Y6,22:37,1
1998-12-02,B2,11:39,1
1972-10-11,O5,15:58,2
1984-03-28,N7,3:53,7
1963-02-17,Z3,16:40,8
2000-11-17,Q9,10:54,1
1980-03-26,I4,4:32,2
1998-01-07,Y8,1:05,1
1974-08-26,B1,11:41,1
2012-11-01,L8,14:11,1
2012-10-23,J2,7:31,1
2016-05-21,E0,8:52,8
1980-02-10,M7,21:53,5
2001-12-06,D2,10:58,1
2010-01-18,A5,5:31,1
1970-02-19,B1,11:49,6
1994-09-07,Z8,17:19,11
1978-07-24,L1,2:35,3
1988-01-06,O9,22:21,3
1988-05-06,X3,4:57,1
2016-05-07,X6,0:15,1
1973-05-30,T6,21:43,2
2001-10-18,O3,6:35,1
1971-06-17,P9,0:56,1
2003-03-04,R5,17:04,1
2014-07-03,S8,0:31,1
2012-10-01,N1,6:50,1
2017-06-28,E8,6:27,1
2017-09-19,P4,0:10,1
1995-06-14,O9,19:56,9
1990-05-03,G1,13:02,1
1975-09-14,F1,4:18,1
1967-05-15,W1,11:35,13
2003-09-18,V7,2:14,1
2015-07-13,P4,14:08,1
2004-10-25,Z3,16:02,1
1976-05-18,A3,7:28,2
1992-05-13,X2,22:16,1
2005-03-18,S8,11:19,1
1978-04-26,U7,23:36,1
1985-06-23,D4,4:35,12
1990-11-21,E2,16:43,4
1989-01-09,T5,4:14,1
1990-11-21,H4,22:56,1
2009-12-07,D3,5:44,1
1977-10-28,C2,8:10,6
1969-05-09,I6,9:01,1
2011-01-04,Y3,1:51,5
2007-10-19,X0,15:19,9
1976-01-20,S2,11:25,1
1978-09-07,P0,23:00,1
2006-08-20,A8,4:43,2
1968-03-17,J2,12:35,1
1967-05-20,G8,0:05,1
1995-12-09,H4,6:51,1
2014-08-22,P9,5:13,3
1977-07-26,A5,10:32,1
2004-10-20,V0,23:13,1
1966-10-03,O2,18:53,8
1983-07-21,Q1,18:15,2
1966-10-24,W5,23:39,5
1970-01-18,W5,2:23,1
1978-03-28,B8,12:32,10
1967-04-15,Y9,23:08,4
2001-11-18,A4,23:41,1
2001-11-30,D2,9:30,1
1999-01-20,B9,22:01,1
1998-05-13,D6,23:33,1
2001-06-10,S3,6:12,1
1999-03-13,E4,6:06,1
1990-10-28,C0,14:57,6
1964-04-16,Y8,0:38,1
2017-03-10,N5,17:12,5
1998-05-10,B6,0:05,1
1973-02-15,G7,10:26,6
2004-10-15,T5,1:15,5
1974-06-08,P7,9:40,11
2001-01-27,X9,10:27,1
2007-10-03,P0,12:03,5
1973-09-26,J6,0:08,1
2012-01-03,G9,1:29,9
1978-10-02,M8,5:51,1
1974-11-08,F8,15:24,1
1970-07-31,X7,9:02,1
2012-12-19,O6,20:31,1
1964-07-12,H1,13:25,1
2001-05-02,F0,4:46,1
1996-11-18,R4,11:16,1
1976-10-18,P1,10:27,2
1998-06-24,H2,12:38,1
2001-06-23,X7,22:49,1
1999-05-13,W1,0:25,1
2011-05-09,U8,2:07,4
2001-05-26,T5,18:44,1
1991-03-10,L9,19:44,1
1963-10-31,Y4,20:19,4
2005-09-27,W5,15:01,1
1990-02-09,O7,19:32,1
2004-12-17,D6,0:30,1
1966-07-26,Z3,12:33,7
2016-08-16,H8,20:21,1
2002-04-12,I8,0:18,1
2014-12-10,X0,11:19,1
2011-05-28,S8,7:47,2
1973-04-02,E4,7:41,1
2011-08-01,S0,12:48,1
2002-10-24,E8,3:02,1
1964-03-24,W2,22:59,1
1965-01-18,B0,4:12,1
1964-09-20,S8,19:54,1
1986-08-04,C1,12:35,4
2017-11-04,T2,6:26,3
2007-08-16,B9,11:40,1
1965-11-05,X7,7:20,2
1992-05-26,O2,5:14,1
2000-06-27,K1,6:09,3
1967-03-03,X6,3:20,6
2000-08-07,J5,5:38,1
1986-11-14,W5,19:42,3
2007-09-15,D9,12:26,2
2015-10-09,K0,8:19,1
1992-10-18,W3,17:18,1
1985-12-10,I2,22:46,1
2016-06-04,H4,5:46,1
1983-01-08,X7,20:10,1
1993-04-15,D0,10:14,10
1987-02-13,O2,22:20,1
2015-03-04,M3,1:43,1
1973-02-18,K3,19:32,1
1966-01-11,E3,10:10,1
1962-05-14,X0,7:48,1
2016-06-13,B8,5:58,4
1980-01-26,R6,2:47,1
1986-11-29,C4,18:23,3
1969-09-11,P2,10:44,11
1993-04-26,P8,2:10,9
1967-02-06,W6,2:10,1
1960-03-17,H8,6:57,1
1976-07-16,I3,10:37,11
1962-03-12,V4,15:58,5
1991-11-10,A5,5:01,9
2001-03-14,S8,13:37,1
1989-12-17,U9,19:32,8
2004-07-19,S1,1:48,2
2014-12-13,K4,9:28,1
1961-05-13,X8,17:07,6
2017-08-01,D6,19:11,15
1966-02-15,V2,2:52,1
1996-11-07,P0,4:13,4
1969-08-07,K0,2:37,1
1996-10-16,A8,4:05,5
2008-12-18,A6,23:16,12
2003-09-30,G3,22:41,1
2006-09-05,N5,23:47,5
1996-12-05,C5,0:47,5
1992-06-08,H0,20:07,9
1960-08-20,M9,6:06,1
1970-08-03,Z4,21:21,1
1997-07-05,S3,3:45,1
1978-06-15,Q8,15:48,2
2006-12-13,I5,5:36,1
1992-08-08,M0,8:52,1
1966-04-10,P1,21:14,7
1973-11-09,W7,13:09,6
1989-05-13,G8,23:33,2
1987-05-19,A7,15:41,2
2007-03-03,S8,13:24,1
1992-02-05,K0,18:00,1
1966-04-23,Q6,9:20,6
1990-11-02,D6,23:26,1
1980-04-19,K7,15:05,2
1981-05-19,B0,19:47,1
2002-05-09,G7,3:45,1
1976-12-15,B5,1:12,3
2010-04-17,X0,15:35,1
1978-03-01,V1,20:19,1
2005-04-30,A2,9:01,2
1980-06-23,M3,16:52,6
1993-07-03,C9,21:49,1
1988-03-15,S6,12:30,1
2017-07-26,T5,1:54,9
1970-11-07,W8,2:48,1
1983-05-22,B7,15:34,1
1963-12-31,C6,3:44,1
2002-04-19,R3,15:02,5
1996-03-03,F7,20:03,3
1962-02-14,S5,22:05,1
1998-03-06,O7,11:46,4
1968-11-13,P4,14:41,1
1977-04-30,K0,2:16,1
1976-08-12,E4,12:33,3
1972-01-02,A0,22:38,1
1997-03-28,I5,20:59,1
1977-03-16,F9,20:57,3
1990-04-27,A4,1:27,1
2003-11-29,K4,9:03,1
1971-08-17,D0,16:05,1
1986-07-20,X9,13:00,1
1993-12-01,N0,16:03,1
2009-08-09,H0,20:20,5
2004-09-08,G8,9:31,1
1988-08-22,H4,21:25,1
1973-09-23,C1,12:54,4
1972-12-19,C0,9:12,1
1991-02-21,E4,19:22,12
1973-03-07,Z2,22:47,1
2017-12-11,S9,6:41,2
1972-08-08,L4,13:52,1
2016-11-15,V8,20:28,5
1991-06-28,U1,20:33,12
2011-08-02,S8,9:05,12
1991-06-23,Y2,19:45,1
1983-08-03,S4,7:31,1
1998-11-23,E0,6:09,5
2004-01-22,H6,13:29,1
1988-08-19,H0,4:04,11
2003-05-22,K6,8:29,6
1977-04-14,H6,7:28,1
1990-04-06,U2,17:56,1
1966-06-15,X6,13:43,2
1980-11-08,S4,10:46,1
1979-08-20,G0,9:51,15
2019-08-10,U9,5:38,2
1973-05-23,Z8,17:23,3
1996-12-29,L0,12:57,3
1960-06-23,N9,11:36,1
1980-03-18,A5,11:38,2
1971-02-05,Y8,10:12,1
1969-04-12,M0,3:25,1
1974-11-13,Q5,22:39,12
1989-10-15,N4,20:46,1
2017-04-18,P1,8:50,1
1965-10-22,B2,17:46,1
1962-05-01,U7,17:18,5
2012-07-29,J1,7:36,1
2015-07-28,D4,2:16,11
1979-11-24,P8,5:44,9
1966-09-23,Y8,3:25,1
1986-10-06,H5,3:18,2
2018-02-14,L9,8:30,2
1985-09-20,O8,6:50,6
1969-10-16,O2,22:44,1
1975-03-28,K1,21:04,5
1998-12-01,Q6,17:24,10
2004-01-28,B2,9:34,1
1987-05-04,Y0,3:19,1
2004-12-25,H8,20:15,6
2013-09-06,O6,0:18,1
2014-02-09,Y5,22:17,1
2014-11-02,I4,5:03,1
2003-03-17,O3,23:50,7
1990-11-02,U4,1:33,1
1981-12-12,R5,10:55,1
1992-10-21,M5,5:14,8
1995-10-25,R1,8:01,9
1983-02-19,Y8,16:53,2
2011-07-24,E4,2:15,3
2011-10-12,X4,21:25,1
2016-11-30,I2,1:51,1
2016-01-02,W9,4:58,1
1978-12-17,X4,19:57,12
2009-06-28,T3,12:48,1
2006-01-31,P2,22:22,9
1998-06-18,Q1,19:45,15
1979-12-22,G5,15:22,3
1993-08-03,F1,4:36,1
1992-07-20,Y3,4:59,2
1965-08-28,I7,6:48,1
1961-05-31,O0,14:27,2
2017-07-02,K3,5:49,7
2006-11-05,G9,23:47,4
1994-06-27,D5,8:16,5
2008-06-02,S1,17:48,1
2010-09-09,O5,12:00,1
1983-02-15,B4,3:02,1
1962-09-27,T5,3:59,1
1998-12-18,J9,6:01,1
2010-03-15,Q3,18:18,3
2004-08-07,C0,14:47,1
1986-12-04,C2,16:27,1
1977-06-13,D2,14:03,7
2001-07-04,A9,2:15,2
1994-06-12,O0,11:49,1
2014-09-05,F6,2:28,1
2014-10-25,X6,8:38,2
1977-09-03,J1,8:00,3
1996-06-27,C5,0:56,3
2016-08-01,J2,2:43,1
1964-05-17,K6,11:23,10
1991-06-11,N1,20:05,1
2001-05-06,Z4,22:24,3
1999-03-17,R7,8:30,1
2000-12-28,M5,23:56,1
1961-05-07,K4,8:24,1
1963-06-28,D3,5:52,1
1965-04-17,T7,0:21,1
1991-09-18,N3,9:04,1
1983-09-07,P2,14:24,1
1970-10-13,Z2,3:32,1
2005-04-17,Y2,12:38,5
2013-09-04,D5,15:49,6
1967-11-12,J0,13:41,1
1981-04-14,W8,10:49,1
1990-11-05,V6,13:40,1
2001-08-14,P4,3:04,5
1965-01-12,D0,19:38,1
2007-04-03,U9,17:49,1
1970-08-10,Y8,10:54,1
2004-05-05,M7,20:17,2
2020-02-24,B7,7:37,1
1976-09-18,L1,4:04,4
1971-04-21,D7,19:28,1
2013-09-18,W9,7:15,1
1960-05-06,F0,6:37,5
1979-04-20,N7,0:31,1
1983-08-07,J8,13:14,1
2017-07-31,P3,10:31,3
1998-02-25,Q4,17:34,3
1991-07-05,C2,15:08,5
1988-09-13,N9,5:43,1
2007-10-16,S5,4:45,12
1985-05-31,Q6,8:11,1
1982-05-24,W6,21:13,1
1979-09-11,T9,14:20,5
1971-09-30,P8,22:17,1
1990-09-27,K1,8:56,12
2012-10-10,M3,2:24,1
1962-01-01,F1,18:59,1
1972-12-25,D5,6:32,1
1963-04-15,H9,14:18,1
1978-03-31,T1,9:32,6
1962-09-08,U1,1:48,1
1968-01-31,N3,18:13,7
1981-08-30,K5,4:30,2
2011-12-03,Z5,21:08,1
2019-03-23,G9,22:48,11
1994-06-15,U5,6:52,2
1971-10-11,Y4,2:59,6
1990-02-19,H0,15:16,2
2000-03-27,I7,2:12,11
1974-09-21,F9,20:38,1
1991-02-17,A7,3:23,1
1960-04-11,E1,9:43,1
2005-09-14,F2,5:01,1
1993-08-05,A2,2:27,1
2013-05-15,H4,10:34,2
2017-11-20,T7,9:58,15
2014-09-16,T2,20:42,1
1986-03-30,K1,6:03,1
2013-06-20,E2,22:35,11
2012-01-22,P7,23:19,1
1983-05-16,S4,19:30,7
1993-03-16,B9,23:28,2
1978-12-25,W6,8:20,15
1973-10-06,S6,18:55,1
1986-03-07,M2,18:04,2
1977-02-07,Y9,1:40,1
1962-01-27,N7,3:00,1
1999-06-16,O3,19:52,1
1967-11-18,T0,18:37,1
1975-05-25,R9,10:45,1
1972-08-03,W6,23:24,1
1966-12-18,L3,6:41,3
2009-12-11,G1,2:11,8
2012-09-20,W6,1:01,1
1986-04-14,P1,18:24,2
1976-07-17,N1,23:15,5
1970-09-14,T6,15:26,4
2007-11-08,E6,16:12,1
2018-07-24,N7,2:11,12
1968-05-22,R1,18:12,1
1983-07-31,C0,13:32,2
2011-04-09,S6,23:28,1
1971-02-14,P6,13:59,1
2000-08-29,S6,7:03,1
1994-03-31,W9,3:50,1
1967-05-24,X1,16:29,1
1986-05-03,I0,15:52,6
1971-06-23,Q9,5:12,1
2001-07-22,I8,6:00,1
2019-05-04,D7,12:29,1
1972-06-26,H9,1:01,1
2016-04-01,Z1,7:12,1
1978-08-25,O7,1:46,1
1967-03-23,A1,21:51,1
2010-06-27,F7,17:34,1
2000-01-07,J9,20:53,6
2014-10-13,Q0,23:04,2
1964-02-10,Y8,17:48,1
1991-08-23,J5,10:13,1
2014-05-21,X5,3:04,1
1996-04-17,K9,13:32,11
2001-08-29,F8,3:54,1
1985-01-29,M5,13:49,7
2008-05-01,C4,21:29,1
2007-12-24,E4,1:11,6
2013-04-29,G7,21:03,1
1986-04-22,C1,10:28,4
1964-04-26,I7,13:58,1
1979-11-16,E6,8:09,1
1972-11-08,W3,23:57,1
1989-01-27,U3,16:53,5
1966-12-16,T8,8:50,1
1996-01-06,L4,21:43,1
1986-09-01,V2,8:35,1
1991-03-21,G7,15:34,6
2017-07-13,I7,22:31,2
2003-11-28,G7,5:07,1
1974-01-07,P9,12:06,1
1960-05-27,Y9,7:30,1
2020-09-13,T3,1:26,1
1977-10-19,N4,4:50,1
1998-02-03,G9,0:53,4
1972-11-12,H4,17:19,2
1962-08-15,M9,11:46,2
2014-02-28,I5,4:17,10
2018-12-14,W7,0:26,1
1973-05-25,U4,17:20,2
1998-03-01,C9,0:24,1
2003-09-06,N4,19:29,1
1970-09-10,X7,21:38,1
1968-11-26,S4,18:25,4
2001-11-27,O4,15:48,5
1961-05-30,H7,21:13,1
1994-06-01,U8,5:08,6
1994-07-25,B1,12:16,8
2019-01-30,B3,5:09,5
1988-06-02,Q3,1:38,2
1989-11-01,S1,0:49,1
1991-09-14,D3,17:42,1
2016-05-10,H0,19:48,1
1978-02-05,W8,12:30,2
2003-04-20,M7,1:19,12
1991-05-27,Q6,14:32,1
2006-02-04,V8,6:58,11
1981-05-05,P6,18:49,1
2017-02-05,V4,8:55,2
2003-01-04,F8,15:30,3
2010-08-14,T0,15:11,9
1972-01-17,P7,2:16,10
2007-05-16,Q1,0:46,1
1991-01-08,V2,7:20,1
2020-08-14,S1,4:36,9
1974-05-01,M5,6:33,1
1982-07-18,B3,9:48,2
2011-11-29,T2,2:02,1
1986-01-20,Y3,18:54,1
1996-11-22,N9,13:59,11
1977-04-20,I0,3:52,1
1986-01-07,P0,4:17,13
1984-05-15,R9,13:02,4
1996-05-26,U4,5:32,6
2004-09-07,X1,20:33,6
2004-09-28,Q0,22:08,1
1964-06-04,T3,0:57,1
1991-08-06,J4,2:38,1
1994-08-23,Q7,14:26,1
2016-06-02,W9,21:21,10
1999-01-19,D7,15:27,6
1977-09-26,Y4,1:59,1
2014-04-12,S5,7:52,3
1972-11-01,N5,3:21,2
2018-03-23,C0,0:36,1
1981-07-09,D6,8:25,9
1987-01-25,Z5,18:56,3
2013-06-17,Q7,23:04,7
2014-09-14,X9,10:36,1
1985-07-15,T3,22:46,1
1989-08-18,A5,4:58,5
2012-10-16,R2,4:13,1
1981-11-01,W2,2:42,1
1996-07-04,I4,20:27,12
1993-05-08,Y8,10:10,1
1997-06-27,S5,2:41,1
1964-06-27,Q2,20:31,6
2005-05-19,Z0,14:20,1
1988-12-25,D2,12:02,6
1969-08-18,X3,23:20,1
2008-06-27,L5,4:13,6
1985-10-31,R9,2:02,9
1970-05-27,X8,5:54,1
1967-04-22,N8,18:56,1
1991-12-29,P3,6:17,1
1968-03-05,I9,2:05,5
2013-04-01,L8,4:03,10
2000-11-25,O3,10:34,1
2004-01-09,W3,8:47,1
1981-04-21,R8,0:46,6
1971-06-22,G4,14:52,1
1990-04-30,H4,22:45,1
2016-12-03,S1,4:04,1
1980-12-27,U7,16:59,9
1993-01-18,S8,14:49,2
1967-04-10,J4,13:38,8
1961-05-01,Z2,16:12,2
2005-12-28,N5,1:42,1
1983-08-17,C2,20:36,1
1974-02-05,G9,21:02,1
1968-07-03,Z4,23:47,3
2002-05-05,G5,3:02,1
1997-11-26,D2,2:23,1
1965-10-12,X2,12:54,1
1964-08-14,L5,22:15,1
1961-01-26,Z3,17:49,1
1982-02-16,G5,15:51,1
2000-11-07,I4,20:40,1
1979-09-17,J5,21:01,1
2012-02-11,D6,16:32,1
1992-01-14,O1,22:57,10
1984-02-10,U3,18:46,9
2006-09-25,T0,14:26,1
1962-07-20,E8,16:48,1
1998-02-08,E4,11:58,1
2008-06-06,X4,2:48,1
1971-12-12,I5,13:01,6
1983-06-20,Y1,5:35,1
1987-04-24,D7,20:33,2
1972-01-30,X1,7:17,1
1997-12-05,K3,1:31,9
1980-06-20,M1,5:26,1
2009-07-24,Z6,2:52,5
1970-10-27,T0,6:18,3
1988-07-22,C1,23:54,1
2005-01-15,K6,0:01,1
1970-10-04,F0,8:46,6
1965-10-24,J3,8:59,1
1987-01-07,X7,1:49,5
1981-04-01,E8,12:38,7
1997-09-03,X5,23:56,1
1982-12-20,W9,20:31,5
2020-02-20,H5,13:09,6
2002-02-07,H5,23:44,1
1978-10-24,U2,20:43,1
2006-08-29,W4,20:23,1
1990-03-19,A5,17:46,4
1984-01-04,L9,14:10,4
2016-04-21,J7,18:29,6
2004-06-15,F6,19:38,5
1973-04-19,L3,5:49,9
1973-02-27,V5,23:26,1
1996-02-23,O1,17:56,1
1963-02-01,T7,9:07,5
1990-06-29,N0,22:01,1
2018-02-18,M7,15:12,1
1960-02-23,W5,15:18,1
1965-12-22,S6,18:58,1
2005-04-18,Q3,22:04,1
1972-12-20,I7,22:10,2
2016-09-28,I3,19:43,6
1963-11-05,I3,19:25,10
2001-10-21,Q5,22:59,1
2014-02-25,S9,10:42,1
2001-12-08,I2,12:55,1
1976-02-28,I8,13:00,1
2012-05-01,S3,2:25,6
1993-07-23,K7,1:50,1
2006-03-14,U3,4:36,7
1966-06-26,Z5,7:29,1
2001-01-11,Q8,1:21,1
1996-07-28,P9,4:35,2
2003-07-09,Z6,0:53,6
2009-11-17,R3,19:53,1
2005-12-18,Z6,12:13,1
2010-01-14,B7,10:43,9
1994-07-28,X1,11:32,1
1966-04-01,C7,22:17,4
1977-08-15,E7,19:09,4
1985-05-27,G6,4:16,1
1997-08-15,L1,15:04,1
2015-01-11,L1,2:26,3
1982-01-02,D6,5:04,2
2013-10-05,L0,8:56,11
1960-05-11,T7,20:17,1
2006-07-12,J8,1:14,10
1990-06-25,E6,23:06,1
2003-07-04,T2,16:02,1
2017-02-24,H0,9:58,1
1991-01-16,D4,20:59,1
2020-07-15,F0,6:53,6
1988-10-05,H7,6:28,3
1960-09-17,T5,13:14,1
2013-10-09,H2,8:50,1
1969-06-17,G3,3:35,1
1992-11-17,E3,20:26,3
2001-08-16,U9,18:29,1
1982-05-05,T5,3:32,12
1968-04-21,D6,12:58,3
2015-11-23,B5,5:35,1
2003-07-11,D3,6:16,1
1998-10-20,Z3,15:33,1
2010-07-07,V8,2:35,1
2012-05-01,L6,23:52,1
2017-08-14,D7,6:28,1
1976-03-26,Z3,0:52,6
2007-12-04,M9,19:02,4
1979-11-22,Y3,2:05,1
1969-01-19,N7,12:39,1
1987-02-10,Q7,8:20,5
1989-08-04,S9,11:23,1
2004-02-11,U1,8:27,1
2006-12-31,Y7,0:20,2
1986-10-28,K7,23:51,1
2019-01-16,D1,8:04,1
1987-11-06,N6,11:09,6
1962-08-17,R7,6:25,9
1988-05-16,V2,20:53,2
1969-09-15,M1,18:51,5
2009-06-20,P0,9:46,1
2014-04-26,O9,8:32,1
1963-02-24,J2,13:09,6
1975-07-10,I6,15:01,1
2014-10-11,T2,14:27,1
1980-10-04,Y5,20:13,3
1973-05-21,K8,6:20,1
2006-11-08,O7,8:09,5
1964-02-05,D1,10:34,1
1960-01-03,J9,3:11,7
1970-03-27,P3,16:05,10
2009-02-14,J6,18:25,3
1979-01-28,M6,16:30,11
2006-11-07,F3,9:44,2
1966-11-27,T8,7:25,8
2006-09-13,T5,15:52,1
1998-06-01,N6,5:45,1
2004-12-20,E5,16:49,1
1974-03-03,Z4,15:03,11
1963-11-17,J2,18:30,10
2009-08-31,O5,6:26,5
1992-11-02,Y5,6:52,1
1989-05-16,S3,8:06,1
1988-04-24,S2,9:17,3
1997-05-13,G6,8:39,1
1961-06-17,E8,0:11,6
1986-01-12,I0,23:03,1
1967-10-31,Z3,0:15,2
1993-11-22,X6,4:51,1
1976-09-09,B6,23:58,3
1974-05-03,F7,23:20,1
1988-10-28,N0,22:13,1
2017-04-09,J4,23:27,1
2007-11-07,I6,17:56,1
2014-12-05,H5,7:07,8
2018-03-30,U0,15:25,5
1985-06-29,A7,3:05,11
2004-07-03,S7,2:48,1
1986-01-19,Z3,20:05,1
2019-06-16,U4,12:17,15
1971-03-14,O4,10:11,1
1977-09-11,P6,2:20,1
2008-01-20,F1,0:27,1
1994-07-27,C6,1:17,3
1988-06-17,J3,14:56,12
1988-04-28,A6,4:08,1
1991-02-23,S6,2:13,11
2004-08-16,B4,12:30,7
2004-02-05,Z9,9:16,1
2018-10-28,K4,6:48,2
2000-12-25,O0,5:47,1
1989-04-21,C6,6:54,1
1979-02-20,S9,20:08,4
2005-05-24,X5,14:34,1
2020-03-08,Z8,5:35,7
1999-09-28,C7,10:23,1
1991-07-18,T4,0:35,1
1989-11-25,P4,21:21,3
1969-07-16,R1,18:50,2
2003-04-09,W4,0:16,10
1961-03-24,Q4,23:47,1
1981-07-29,E0,8:26,7
2018-07-09,A6,11:40,1
2004-12-28,U6,10:51,1
1969-01-04,N4,16:50,1
2000-12-13,E0,12:41,12
1995-11-26,F0,13:22,1
1996-01-08,S2,9:26,1
2020-01-16,C1,8:08,1
2020-04-06,B2,21:43,1
2013-04-07,M8,18:10,10
2013-06-19,Y9,7:53,1
2011-03-01,I0,7:53,3
1964-01-31,T9,9:19,8
2003-12-03,J2,18:50,3
1975-01-31,S4,20:26,1
1966-07-30,Z5,7:47,1
1985-12-07,N5,7:17,1
1986-02-01,I6,4:48,9
1977-01-22,Z5,14:54,1
1977-07-09,N2,20:08,9
1976-07-06,N8,4:47,13
2006-03-07,P4,21:19,1
1992-12-01,A4,2:27,1
1963-03-17,S9,2:59,3
1971-02-21,M2,13:25,8
1983-04-28,X5,7:18,1
1975-04-02,W8,1:51,1
1970-10-11,V2,19:34,5
1994-10-22,X2,0:39,4
1962-03-20,F5,22:16,5
1967-05-07,F8,5:18,1
1974-09-15,O9,7:13,3
1979-12-15,N2,4:50,1
1968-09-28,L0,22:58,5
2000-02-13,C6,9:02,1
2019-10-27,P3,18:47,1
2019-01-03,G3,15:47,4
1978-01-09,P4,11:53,3
1982-10-31,C1,3:08,1
2003-09-30,Z5,15:35,1
2014-09-01,J2,17:41,1
1973-06-08,R7,18:19,1
1971-02-15,S4,1:43,4
2019-06-06,R2,20:03,1
2006-03-09,L3,17:52,1
2007-04-22,U6,9:42,7
2017-05-06,R3,11:51,1
1991-02-05,E6,22:40,1
1963-05-08,L2,4:11,1
1991-10-27,Z2,10:55,1
2010-11-28,Q2,2:23,5
2003-07-29,T9,8:43,1
2003-10-18,O9,6:19,1
1969-09-27,F8,22:09,1
2004-09-18,F5,4:40,1
1970-06-04,B7,15:04,2
