routeID,destination_airportID,departure_airportID,distance,minimum_petrol,time
8320,3125,3158,NULL,NULL,NULL
8321,3129,3158,NULL,NULL,NULL
8322,3147,3158,NULL,NULL,NULL
8323,3166,3158,NULL,NULL,NULL
8324,2916,3158,NULL,NULL,NULL
8325,3129,3161,NULL,NULL,NULL
8326,3147,3161,NULL,NULL,NULL
8327,3166,3161,NULL,NULL,NULL
8328,5476,3166,NULL,NULL,NULL
8329,3149,3166,NULL,NULL,NULL
8330,1937,3166,NULL,NULL,NULL
8331,3128,3166,NULL,NULL,NULL
8332,3129,3166,NULL,NULL,NULL
8333,3161,3166,NULL,NULL,NULL
8334,1940,3166,NULL,NULL,NULL
8335,3131,3166,NULL,NULL,NULL
8336,5745,3166,NULL,NULL,NULL
8337,3238,3166,NULL,NULL,NULL
8338,5803,3166,NULL,NULL,NULL
8339,5560,3166,NULL,NULL,NULL
8340,3147,3166,NULL,NULL,NULL
8341,3158,3166,NULL,NULL,NULL
8342,155,3166,NULL,NULL,NULL
8343,2932,3166,NULL,NULL,NULL
8344,2916,3166,NULL,NULL,NULL
8345,2093,3166,NULL,NULL,NULL
8346,3125,3166,NULL,NULL,NULL
8347,5449,3166,NULL,NULL,NULL
8348,5486,3166,NULL,NULL,NULL
8349,2179,3166,NULL,NULL,NULL
8350,1128,3172,NULL,NULL,NULL
8351,3223,3172,NULL,NULL,NULL
8352,3125,3173,NULL,NULL,NULL
8353,2915,3173,NULL,NULL,NULL
8354,2290,3173,NULL,NULL,NULL
8355,2884,3173,NULL,NULL,NULL
8356,2932,3173,NULL,NULL,NULL
8357,3213,3173,NULL,NULL,NULL
8358,2267,3173,NULL,NULL,NULL
8359,5476,3173,NULL,NULL,NULL
8360,3012,3173,NULL,NULL,NULL
8361,3055,3173,NULL,NULL,NULL
8362,5486,3173,NULL,NULL,NULL
8363,2840,3173,NULL,NULL,NULL
8364,3113,3173,NULL,NULL,NULL
8365,2182,3173,NULL,NULL,NULL
8366,3214,3173,NULL,NULL,NULL
8367,1347,3173,NULL,NULL,NULL
8368,3007,3173,NULL,NULL,NULL
8369,2952,3173,NULL,NULL,NULL
8370,418,3173,NULL,NULL,NULL
8371,2093,3173,NULL,NULL,NULL
8372,503,3173,NULL,NULL,NULL
8373,3086,3173,NULL,NULL,NULL
8374,575,3173,NULL,NULL,NULL
8375,2179,3173,NULL,NULL,NULL
8376,1572,3173,NULL,NULL,NULL
8377,5449,3173,NULL,NULL,NULL
8378,5457,3173,NULL,NULL,NULL
8379,3244,3173,NULL,NULL,NULL
8380,2169,3173,NULL,NULL,NULL
8381,2867,3173,NULL,NULL,NULL
8382,2916,3173,NULL,NULL,NULL
8383,2115,3173,NULL,NULL,NULL
8384,5453,3173,NULL,NULL,NULL
8385,5458,3173,NULL,NULL,NULL
8386,5454,3173,NULL,NULL,NULL
8387,5468,3173,NULL,NULL,NULL
8388,3250,3173,NULL,NULL,NULL
8389,5456,3173,NULL,NULL,NULL
8390,6127,3173,NULL,NULL,NULL
8391,5459,3173,NULL,NULL,NULL
8392,5466,3173,NULL,NULL,NULL
8393,3113,3184,NULL,NULL,NULL
8394,3113,3186,NULL,NULL,NULL
8395,3113,3189,NULL,NULL,NULL
8396,3113,3204,NULL,NULL,NULL
8397,3113,3211,NULL,NULL,NULL
8398,3086,3211,NULL,NULL,NULL
8399,2179,3211,NULL,NULL,NULL
8400,3125,3211,NULL,NULL,NULL
8401,2916,3211,NULL,NULL,NULL
8402,3113,3212,NULL,NULL,NULL
8403,5478,3213,NULL,NULL,NULL
8404,3332,3213,NULL,NULL,NULL
8405,2312,3213,NULL,NULL,NULL
8406,2290,3213,NULL,NULL,NULL
8407,3173,3213,NULL,NULL,NULL
8408,2207,3213,NULL,NULL,NULL
8409,2152,3213,NULL,NULL,NULL
8410,2916,3213,NULL,NULL,NULL
8411,3232,3213,NULL,NULL,NULL
8412,3224,3213,NULL,NULL,NULL
8413,2182,3213,NULL,NULL,NULL
8414,5473,3213,NULL,NULL,NULL
8415,3214,3213,NULL,NULL,NULL
8416,3012,3213,NULL,NULL,NULL
8417,3055,3213,NULL,NULL,NULL
8418,5745,3213,NULL,NULL,NULL
8419,155,3213,NULL,NULL,NULL
8420,2169,3213,NULL,NULL,NULL
8421,1347,3213,NULL,NULL,NULL
8422,2932,3213,NULL,NULL,NULL
8423,5545,3213,NULL,NULL,NULL
8424,3125,3213,NULL,NULL,NULL
8425,418,3213,NULL,NULL,NULL
8426,1485,3213,NULL,NULL,NULL
8427,503,3213,NULL,NULL,NULL
8428,2179,3213,NULL,NULL,NULL
8429,5476,3213,NULL,NULL,NULL
8430,5485,3213,NULL,NULL,NULL
8431,5472,3213,NULL,NULL,NULL
8432,5469,3213,NULL,NULL,NULL
8433,5449,3213,NULL,NULL,NULL
8434,6063,3213,NULL,NULL,NULL
8435,5451,3213,NULL,NULL,NULL
8436,6333,3213,NULL,NULL,NULL
8437,5475,3213,NULL,NULL,NULL
8438,5453,3213,NULL,NULL,NULL
8439,5458,3213,NULL,NULL,NULL
8440,6144,3213,NULL,NULL,NULL
8441,5454,3213,NULL,NULL,NULL
8442,5483,3213,NULL,NULL,NULL
8443,5484,3213,NULL,NULL,NULL
8444,5486,3213,NULL,NULL,NULL
8445,6079,3213,NULL,NULL,NULL
8446,5459,3213,NULL,NULL,NULL
8447,3213,3214,NULL,NULL,NULL
8448,5486,3214,NULL,NULL,NULL
8449,3173,3214,NULL,NULL,NULL
8450,3113,3214,NULL,NULL,NULL
8451,5449,3214,NULL,NULL,NULL
8452,5459,3214,NULL,NULL,NULL
8453,2916,3214,NULL,NULL,NULL
8454,5453,3214,NULL,NULL,NULL
8455,2290,3222,NULL,NULL,NULL
8456,3113,3222,NULL,NULL,NULL
8457,2179,3222,NULL,NULL,NULL
8458,2916,3222,NULL,NULL,NULL
8459,5453,3222,NULL,NULL,NULL
8460,5457,3222,NULL,NULL,NULL
8461,341,3223,NULL,NULL,NULL
8462,347,3223,NULL,NULL,NULL
8463,1682,3223,NULL,NULL,NULL
8464,1444,3223,NULL,NULL,NULL
8465,1424,3223,NULL,NULL,NULL
8466,2093,3223,NULL,NULL,NULL
8467,1411,3223,NULL,NULL,NULL
8468,1187,3223,NULL,NULL,NULL
8469,1686,3223,NULL,NULL,NULL
8470,300,3223,NULL,NULL,NULL
8471,1453,3223,NULL,NULL,NULL
8472,1101,3223,NULL,NULL,NULL
8473,1347,3223,NULL,NULL,NULL
8474,1425,3223,NULL,NULL,NULL
8475,1439,3223,NULL,NULL,NULL
8476,3244,3223,NULL,NULL,NULL
8477,342,3223,NULL,NULL,NULL
8478,1420,3223,NULL,NULL,NULL
8479,1515,3223,NULL,NULL,NULL
8480,337,3223,NULL,NULL,NULL
8481,1622,3223,NULL,NULL,NULL
8482,3172,3223,NULL,NULL,NULL
8483,1417,3223,NULL,NULL,NULL
8484,2792,3223,NULL,NULL,NULL
8485,1416,3223,NULL,NULL,NULL
8486,5426,3223,NULL,NULL,NULL
8487,3318,3223,NULL,NULL,NULL
8488,1415,3223,NULL,NULL,NULL
8489,3319,3223,NULL,NULL,NULL
8490,1433,3223,NULL,NULL,NULL
8491,3321,3223,NULL,NULL,NULL
8492,1440,3223,NULL,NULL,NULL
8493,3685,3223,NULL,NULL,NULL
8494,1443,3223,NULL,NULL,NULL
8495,3317,3223,NULL,NULL,NULL
8496,1423,3223,NULL,NULL,NULL
8497,1419,3223,NULL,NULL,NULL
8498,1427,3223,NULL,NULL,NULL
8499,1167,3223,NULL,NULL,NULL
8500,2795,3223,NULL,NULL,NULL
8501,503,3223,NULL,NULL,NULL
8502,1429,3223,NULL,NULL,NULL
8503,1430,3223,NULL,NULL,NULL
8504,1300,3223,NULL,NULL,NULL
8505,1197,3223,NULL,NULL,NULL
8506,474,3223,NULL,NULL,NULL
8507,1434,3223,NULL,NULL,NULL
8508,3320,3223,NULL,NULL,NULL
8509,1318,3223,NULL,NULL,NULL
8510,343,3223,NULL,NULL,NULL
8511,1485,3223,NULL,NULL,NULL
8512,1383,3223,NULL,NULL,NULL
8513,636,3223,NULL,NULL,NULL
8514,1614,3223,NULL,NULL,NULL
8515,3322,3223,NULL,NULL,NULL
8516,5827,3223,NULL,NULL,NULL
8517,1546,3223,NULL,NULL,NULL
8518,1437,3223,NULL,NULL,NULL
8519,1450,3223,NULL,NULL,NULL
8520,1446,3223,NULL,NULL,NULL
8521,1441,3223,NULL,NULL,NULL
8522,1164,3223,NULL,NULL,NULL
8523,5986,3223,NULL,NULL,NULL
8524,1160,3223,NULL,NULL,NULL
8525,1549,3223,NULL,NULL,NULL
8526,348,3223,NULL,NULL,NULL
8527,1572,3223,NULL,NULL,NULL
8528,669,3223,NULL,NULL,NULL
8529,1452,3223,NULL,NULL,NULL
8530,1239,3223,NULL,NULL,NULL
8531,1511,3223,NULL,NULL,NULL
8532,5968,3223,NULL,NULL,NULL
8533,5110,3223,NULL,NULL,NULL
8534,2290,3224,NULL,NULL,NULL
8535,2272,3224,NULL,NULL,NULL
8536,3213,3224,NULL,NULL,NULL
8537,5803,3224,NULL,NULL,NULL
8538,2182,3224,NULL,NULL,NULL
8539,418,3224,NULL,NULL,NULL
8540,2190,3224,NULL,NULL,NULL
8541,2184,3224,NULL,NULL,NULL
8542,2277,3224,NULL,NULL,NULL
8543,5449,3224,NULL,NULL,NULL
8544,5486,3224,NULL,NULL,NULL
8545,2179,3224,NULL,NULL,NULL
8546,2916,3224,NULL,NULL,NULL
8547,5485,3224,NULL,NULL,NULL
8548,6079,3224,NULL,NULL,NULL
8549,2190,3225,NULL,NULL,NULL
8550,2258,3225,NULL,NULL,NULL
8551,2184,3225,NULL,NULL,NULL
8552,2209,3225,NULL,NULL,NULL
8553,2215,3225,NULL,NULL,NULL
8554,2277,3225,NULL,NULL,NULL
8555,2248,3225,NULL,NULL,NULL
8556,2232,3225,NULL,NULL,NULL
8557,1520,3226,NULL,NULL,NULL
8558,339,3226,NULL,NULL,NULL
8559,348,3226,NULL,NULL,NULL
8560,1287,3226,NULL,NULL,NULL
8561,5745,3228,NULL,NULL,NULL
8562,5872,3228,NULL,NULL,NULL
8563,5651,3228,NULL,NULL,NULL
8564,1706,3228,NULL,NULL,NULL
8565,2675,3228,NULL,NULL,NULL
8566,2518,3228,NULL,NULL,NULL
8567,1347,3228,NULL,NULL,NULL
8568,1767,3228,NULL,NULL,NULL
8569,2565,3228,NULL,NULL,NULL
8570,1187,3228,NULL,NULL,NULL
8571,2575,3228,NULL,NULL,NULL
8572,2388,3228,NULL,NULL,NULL
8573,2405,3228,NULL,NULL,NULL
8574,2709,3228,NULL,NULL,NULL
8575,2322,3228,NULL,NULL,NULL
8576,1795,3228,NULL,NULL,NULL
8577,1515,3228,NULL,NULL,NULL
8578,3252,3228,NULL,NULL,NULL
8579,2433,3228,NULL,NULL,NULL
8580,2437,3228,NULL,NULL,NULL
8581,2350,3228,NULL,NULL,NULL
8582,2652,3228,NULL,NULL,NULL
8583,1197,3228,NULL,NULL,NULL
8584,2331,3228,NULL,NULL,NULL
8585,2367,3228,NULL,NULL,NULL
8586,2319,3228,NULL,NULL,NULL
8587,2374,3228,NULL,NULL,NULL
8588,2635,3228,NULL,NULL,NULL
8589,503,3228,NULL,NULL,NULL
8590,1814,3228,NULL,NULL,NULL
8591,1841,3228,NULL,NULL,NULL
8592,2290,3232,NULL,NULL,NULL
8593,2179,3232,NULL,NULL,NULL
8594,2272,3232,NULL,NULL,NULL
8595,3213,3232,NULL,NULL,NULL
8596,2258,3232,NULL,NULL,NULL
8597,5486,3232,NULL,NULL,NULL
8598,5803,3232,NULL,NULL,NULL
8599,1347,3232,NULL,NULL,NULL
8600,2916,3232,NULL,NULL,NULL
8601,418,3232,NULL,NULL,NULL
8602,1515,3232,NULL,NULL,NULL
8603,2267,3232,NULL,NULL,NULL
8604,5485,3232,NULL,NULL,NULL
8605,5469,3232,NULL,NULL,NULL
8606,5449,3232,NULL,NULL,NULL
8607,5473,3232,NULL,NULL,NULL
8608,6063,3232,NULL,NULL,NULL
8609,5872,3232,NULL,NULL,NULL
8610,2169,3232,NULL,NULL,NULL
8611,2172,3232,NULL,NULL,NULL
8612,5453,3232,NULL,NULL,NULL
8613,5483,3232,NULL,NULL,NULL
8614,6079,3232,NULL,NULL,NULL
8615,2290,3233,NULL,NULL,NULL
8616,3640,3237,NULL,NULL,NULL
8617,341,3237,NULL,NULL,NULL
8618,370,3237,NULL,NULL,NULL
8619,342,3237,NULL,NULL,NULL
8620,349,3237,NULL,NULL,NULL
8621,339,3237,NULL,NULL,NULL
8622,347,3237,NULL,NULL,NULL
8623,348,3237,NULL,NULL,NULL
8624,1198,3237,NULL,NULL,NULL
8625,1182,3237,NULL,NULL,NULL
8626,1186,3237,NULL,NULL,NULL
8627,350,3237,NULL,NULL,NULL
8628,1388,3237,NULL,NULL,NULL
8629,602,3237,NULL,NULL,NULL
8630,335,3237,NULL,NULL,NULL
8631,1584,3237,NULL,NULL,NULL
8632,379,3237,NULL,NULL,NULL
8633,3298,3237,NULL,NULL,NULL
8634,338,3237,NULL,NULL,NULL
8635,337,3237,NULL,NULL,NULL
8636,1568,3237,NULL,NULL,NULL
8637,1194,3237,NULL,NULL,NULL
8638,1569,3237,NULL,NULL,NULL
8639,1183,3237,NULL,NULL,NULL
8640,345,3237,NULL,NULL,NULL
8641,1570,3237,NULL,NULL,NULL
8642,1199,3237,NULL,NULL,NULL
8643,343,3237,NULL,NULL,NULL
8644,344,3237,NULL,NULL,NULL
8645,368,3237,NULL,NULL,NULL
8646,346,3237,NULL,NULL,NULL
8647,1219,3237,NULL,NULL,NULL
8648,1571,3237,NULL,NULL,NULL
8649,1572,3237,NULL,NULL,NULL
8650,1213,3237,NULL,NULL,NULL
8651,1195,3237,NULL,NULL,NULL
8652,1634,3237,NULL,NULL,NULL
8653,1351,3237,NULL,NULL,NULL
8654,209,3237,NULL,NULL,NULL
8655,1187,3237,NULL,NULL,NULL
8656,1197,3237,NULL,NULL,NULL
8657,499,3237,NULL,NULL,NULL
8658,503,3237,NULL,NULL,NULL
8659,547,3237,NULL,NULL,NULL
8660,491,3237,NULL,NULL,NULL
8661,3125,3238,NULL,NULL,NULL
8662,3129,3238,NULL,NULL,NULL
8663,3166,3238,NULL,NULL,NULL
8664,4091,3238,NULL,NULL,NULL
8665,3113,3239,NULL,NULL,NULL
8666,1892,3243,NULL,NULL,NULL
8667,1713,3243,NULL,NULL,NULL
8668,2833,3244,NULL,NULL,NULL
8669,4310,3244,NULL,NULL,NULL
8670,4295,3244,NULL,NULL,NULL
8671,3983,3244,NULL,NULL,NULL
8672,2812,3244,NULL,NULL,NULL
8673,2824,3244,NULL,NULL,NULL
8674,3979,3244,NULL,NULL,NULL
8675,3972,3244,NULL,NULL,NULL
8676,3976,3244,NULL,NULL,NULL
8677,3973,3244,NULL,NULL,NULL
8678,4180,3244,NULL,NULL,NULL
8679,2825,3244,NULL,NULL,NULL
8680,1690,3244,NULL,NULL,NULL
8681,2806,3244,NULL,NULL,NULL
8682,2795,3244,NULL,NULL,NULL
8683,2775,3244,NULL,NULL,NULL
8684,3927,3244,NULL,NULL,NULL
8685,3396,3244,NULL,NULL,NULL
8686,2823,3244,NULL,NULL,NULL
8687,3970,3244,NULL,NULL,NULL
8688,2772,3244,NULL,NULL,NULL
8689,3985,3244,NULL,NULL,NULL
8690,3959,3244,NULL,NULL,NULL
8691,3964,3244,NULL,NULL,NULL
8692,2807,3244,NULL,NULL,NULL
8693,3948,3244,NULL,NULL,NULL
8694,3988,3244,NULL,NULL,NULL
8695,3989,3244,NULL,NULL,NULL
8696,4321,3244,NULL,NULL,NULL
8697,3982,3244,NULL,NULL,NULL
8698,2830,3244,NULL,NULL,NULL
8699,1682,3244,NULL,NULL,NULL
8700,3223,3244,NULL,NULL,NULL
8701,1425,3244,NULL,NULL,NULL
8702,1417,3244,NULL,NULL,NULL
8703,1423,3244,NULL,NULL,NULL
8704,1437,3244,NULL,NULL,NULL
8705,1450,3244,NULL,NULL,NULL
8706,5984,3244,NULL,NULL,NULL
8707,342,3244,NULL,NULL,NULL
8708,337,3244,NULL,NULL,NULL
8709,343,3244,NULL,NULL,NULL
8710,348,3244,NULL,NULL,NULL
8711,418,3244,NULL,NULL,NULL
8712,2801,3244,NULL,NULL,NULL
8713,503,3244,NULL,NULL,NULL
8714,4470,3244,NULL,NULL,NULL
8715,5968,3244,NULL,NULL,NULL
8716,1515,3244,NULL,NULL,NULL
8717,3173,3244,NULL,NULL,NULL
8718,2916,3244,NULL,NULL,NULL
8719,3086,3248,NULL,NULL,NULL
8720,3077,3248,NULL,NULL,NULL
8721,3654,3250,NULL,NULL,NULL
8722,1111,3250,NULL,NULL,NULL
8723,1144,3250,NULL,NULL,NULL
8724,1113,3250,NULL,NULL,NULL
8725,1115,3250,NULL,NULL,NULL
8726,1117,3250,NULL,NULL,NULL
8727,3661,3250,NULL,NULL,NULL
8728,2840,3250,NULL,NULL,NULL
8729,503,3250,NULL,NULL,NULL
8730,300,3250,NULL,NULL,NULL
8731,1347,3250,NULL,NULL,NULL
8732,896,3250,NULL,NULL,NULL
8733,983,3250,NULL,NULL,NULL
8734,1136,3250,NULL,NULL,NULL
8735,994,3250,NULL,NULL,NULL
8736,888,3250,NULL,NULL,NULL
8737,887,3250,NULL,NULL,NULL
8738,575,3250,NULL,NULL,NULL
8739,2093,3250,NULL,NULL,NULL
8740,1121,3250,NULL,NULL,NULL
8741,3173,3250,NULL,NULL,NULL
8742,5453,3250,NULL,NULL,NULL
8743,2321,3252,NULL,NULL,NULL
8744,3228,3252,NULL,NULL,NULL
8745,2374,3252,NULL,NULL,NULL
8746,1937,3254,NULL,NULL,NULL
8747,5560,3254,NULL,NULL,NULL
8748,2814,3255,NULL,NULL,NULL
8749,2819,3255,NULL,NULL,NULL
8750,2785,3255,NULL,NULL,NULL
8751,2786,3255,NULL,NULL,NULL
8752,2806,3255,NULL,NULL,NULL
8753,2795,3255,NULL,NULL,NULL
8754,2775,3255,NULL,NULL,NULL
8755,3927,3255,NULL,NULL,NULL
8756,2823,3255,NULL,NULL,NULL
8757,3970,3255,NULL,NULL,NULL
8758,2307,3259,NULL,NULL,NULL
8759,3332,3259,NULL,NULL,NULL
8760,3328,3259,NULL,NULL,NULL
8761,2311,3259,NULL,NULL,NULL
8762,2290,3259,NULL,NULL,NULL
8763,2313,3259,NULL,NULL,NULL
8764,2295,3259,NULL,NULL,NULL
8765,342,3260,NULL,NULL,NULL
8766,345,3260,NULL,NULL,NULL
8767,343,3260,NULL,NULL,NULL
8768,348,3260,NULL,NULL,NULL
8769,1572,3260,NULL,NULL,NULL
8770,1634,3260,NULL,NULL,NULL
8771,2439,3261,NULL,NULL,NULL
8772,2400,3261,NULL,NULL,NULL
8773,2441,3261,NULL,NULL,NULL
8774,2425,3261,NULL,NULL,NULL
8775,2491,3261,NULL,NULL,NULL
8776,3397,3270,NULL,NULL,NULL
8777,3332,3281,NULL,NULL,NULL
8778,2916,3281,NULL,NULL,NULL
8779,2958,3281,NULL,NULL,NULL
8780,3125,3281,NULL,NULL,NULL
8781,3083,3282,NULL,NULL,NULL
8782,3113,3282,NULL,NULL,NULL
8783,1347,3295,NULL,NULL,NULL
8784,1050,3295,NULL,NULL,NULL
8785,878,3295,NULL,NULL,NULL
8786,3638,3296,NULL,NULL,NULL
8787,1060,3296,NULL,NULL,NULL
8788,1347,3296,NULL,NULL,NULL
8789,1070,3296,NULL,NULL,NULL
8790,1050,3296,NULL,NULL,NULL
8791,339,3298,NULL,NULL,NULL
8792,3237,3298,NULL,NULL,NULL
8793,348,3298,NULL,NULL,NULL
8794,5449,3316,NULL,NULL,NULL
8795,3223,3317,NULL,NULL,NULL
8796,1429,3317,NULL,NULL,NULL
8797,3223,3318,NULL,NULL,NULL
8798,3223,3319,NULL,NULL,NULL
8799,1423,3319,NULL,NULL,NULL
8800,1429,3319,NULL,NULL,NULL
8801,3223,3320,NULL,NULL,NULL
8802,3223,3321,NULL,NULL,NULL
8803,3223,3322,NULL,NULL,NULL
8804,1437,3323,NULL,NULL,NULL
8805,1634,3324,NULL,NULL,NULL
8806,342,3324,NULL,NULL,NULL
8807,3332,3326,NULL,NULL,NULL
8808,2290,3326,NULL,NULL,NULL
8809,2290,3327,NULL,NULL,NULL
8810,3332,3327,NULL,NULL,NULL
8811,3332,3328,NULL,NULL,NULL
8812,3259,3328,NULL,NULL,NULL
8813,2290,3328,NULL,NULL,NULL
8814,2290,3329,NULL,NULL,NULL
8815,2290,3330,NULL,NULL,NULL
8816,3332,3330,NULL,NULL,NULL
8817,2290,3331,NULL,NULL,NULL
8818,3332,3331,NULL,NULL,NULL
8819,2307,3332,NULL,NULL,NULL
8820,3327,3332,NULL,NULL,NULL
8821,3852,3332,NULL,NULL,NULL
8822,3281,3332,NULL,NULL,NULL
8823,2308,3332,NULL,NULL,NULL
8824,3328,3332,NULL,NULL,NULL
8825,3259,3332,NULL,NULL,NULL
8826,2294,3332,NULL,NULL,NULL
8827,2916,3332,NULL,NULL,NULL
8828,4313,3332,NULL,NULL,NULL
8829,3213,3332,NULL,NULL,NULL
8830,2311,3332,NULL,NULL,NULL
8831,2312,3332,NULL,NULL,NULL
8832,3330,3332,NULL,NULL,NULL
8833,2290,3332,NULL,NULL,NULL
8834,2309,3332,NULL,NULL,NULL
8835,3331,3332,NULL,NULL,NULL
8836,2293,3332,NULL,NULL,NULL
8837,2313,3332,NULL,NULL,NULL
8838,2267,3332,NULL,NULL,NULL
8839,3125,3332,NULL,NULL,NULL
8840,3855,3332,NULL,NULL,NULL
8841,2306,3332,NULL,NULL,NULL
8842,3326,3332,NULL,NULL,NULL
8843,2295,3332,NULL,NULL,NULL
8844,2411,3335,NULL,NULL,NULL
8845,2482,3335,NULL,NULL,NULL
8846,2490,3335,NULL,NULL,NULL
8847,2451,3335,NULL,NULL,NULL
8848,4429,3337,NULL,NULL,NULL
8849,2435,3337,NULL,NULL,NULL
8850,2405,3337,NULL,NULL,NULL
8851,2451,3338,NULL,NULL,NULL
8852,54,3348,NULL,NULL,NULL
8853,2636,3349,NULL,NULL,NULL
8854,2626,3349,NULL,NULL,NULL
8855,2627,3349,NULL,NULL,NULL
8856,2633,3349,NULL,NULL,NULL
8857,1892,3354,NULL,NULL,NULL
8858,5872,3363,NULL,NULL,NULL
8859,2757,3363,NULL,NULL,NULL
8860,192,3363,NULL,NULL,NULL
8861,342,3367,NULL,NULL,NULL
8862,348,3367,NULL,NULL,NULL
8863,1515,3367,NULL,NULL,NULL
8864,5426,3371,NULL,NULL,NULL
8865,1050,3373,NULL,NULL,NULL
8866,341,3373,NULL,NULL,NULL
8867,370,3373,NULL,NULL,NULL
8868,349,3373,NULL,NULL,NULL
8869,339,3373,NULL,NULL,NULL
8870,347,3373,NULL,NULL,NULL
8871,348,3373,NULL,NULL,NULL
8872,2808,3373,NULL,NULL,NULL
8873,342,3373,NULL,NULL,NULL
8874,343,3373,NULL,NULL,NULL
8875,344,3373,NULL,NULL,NULL
8876,334,3373,NULL,NULL,NULL
8877,5968,3373,NULL,NULL,NULL
8878,341,3377,NULL,NULL,NULL
8879,339,3377,NULL,NULL,NULL
8880,348,3377,NULL,NULL,NULL
8881,2823,3382,NULL,NULL,NULL
8882,1515,3382,NULL,NULL,NULL
8883,2801,3382,NULL,NULL,NULL
8884,5482,3382,NULL,NULL,NULL
8885,2026,3383,NULL,NULL,NULL
8886,2033,3383,NULL,NULL,NULL
8887,2078,3383,NULL,NULL,NULL
8888,2059,3383,NULL,NULL,NULL
8889,2048,3383,NULL,NULL,NULL
8890,2043,3383,NULL,NULL,NULL
8891,2050,3383,NULL,NULL,NULL
8892,3807,3383,NULL,NULL,NULL
8893,2074,3383,NULL,NULL,NULL
8894,2076,3383,NULL,NULL,NULL
8895,2056,3383,NULL,NULL,NULL
8896,2081,3383,NULL,NULL,NULL
8897,3944,3395,NULL,NULL,NULL
8898,2795,3395,NULL,NULL,NULL
8899,2796,3395,NULL,NULL,NULL
8900,3403,3395,NULL,NULL,NULL
8901,2828,3395,NULL,NULL,NULL
8902,3401,3395,NULL,NULL,NULL
8903,3244,3396,NULL,NULL,NULL
8904,5978,3396,NULL,NULL,NULL
8905,2808,3396,NULL,NULL,NULL
8906,1546,3396,NULL,NULL,NULL
8907,2819,3396,NULL,NULL,NULL
8908,2819,3397,NULL,NULL,NULL
8909,3270,3397,NULL,NULL,NULL
8910,2835,3397,NULL,NULL,NULL
8911,2831,3397,NULL,NULL,NULL
8912,2831,3400,NULL,NULL,NULL
8913,3395,3401,NULL,NULL,NULL
8914,3395,3403,NULL,NULL,NULL
8915,2775,3406,NULL,NULL,NULL
8916,2819,3409,NULL,NULL,NULL
8917,5483,3411,NULL,NULL,NULL
8918,3429,3413,NULL,NULL,NULL
8919,4,3415,NULL,NULL,NULL
8920,5,3415,NULL,NULL,NULL
8921,3419,3415,NULL,NULL,NULL
8922,3426,3416,NULL,NULL,NULL
8923,3417,3416,NULL,NULL,NULL
8924,5,3416,NULL,NULL,NULL
8925,3416,3417,NULL,NULL,NULL
8926,4,3417,NULL,NULL,NULL
8927,5,3417,NULL,NULL,NULL
8928,4,3418,NULL,NULL,NULL
8929,5,3418,NULL,NULL,NULL
8930,3429,3418,NULL,NULL,NULL
8931,3415,3419,NULL,NULL,NULL
8932,3,3419,NULL,NULL,NULL
8933,5,3419,NULL,NULL,NULL
8934,3428,3419,NULL,NULL,NULL
8935,3429,3422,NULL,NULL,NULL
8936,4,3424,NULL,NULL,NULL
8937,3,3425,NULL,NULL,NULL
8938,5,3425,NULL,NULL,NULL
8939,3416,3426,NULL,NULL,NULL
8940,3,3427,NULL,NULL,NULL
8941,3425,3427,NULL,NULL,NULL
8942,3,3428,NULL,NULL,NULL
8943,5,3428,NULL,NULL,NULL
8944,3419,3428,NULL,NULL,NULL
8945,3413,3429,NULL,NULL,NULL
8946,3418,3429,NULL,NULL,NULL
8947,3422,3429,NULL,NULL,NULL
8948,4,3429,NULL,NULL,NULL
8949,5,3429,NULL,NULL,NULL
8950,155,3448,NULL,NULL,NULL
8951,195,3454,NULL,NULL,NULL
8952,3496,3469,NULL,NULL,NULL
8953,3487,3469,NULL,NULL,NULL
8954,153,3469,NULL,NULL,NULL
8955,29,3475,NULL,NULL,NULL
8956,131,3475,NULL,NULL,NULL
8957,41,3475,NULL,NULL,NULL
8958,55,3483,NULL,NULL,NULL
8959,75,3483,NULL,NULL,NULL
8960,147,3483,NULL,NULL,NULL
8961,62,3484,NULL,NULL,NULL
8962,3508,3484,NULL,NULL,NULL
8963,3517,3484,NULL,NULL,NULL
8964,3503,3484,NULL,NULL,NULL
8965,145,3484,NULL,NULL,NULL
8966,148,3484,NULL,NULL,NULL
8967,127,3486,NULL,NULL,NULL
8968,3469,3487,NULL,NULL,NULL
8969,4347,3487,NULL,NULL,NULL
8970,3494,3492,NULL,NULL,NULL
8971,3523,3492,NULL,NULL,NULL
8972,3492,3494,NULL,NULL,NULL
8973,4193,3494,NULL,NULL,NULL
8974,3469,3496,NULL,NULL,NULL
8975,4194,3496,NULL,NULL,NULL
8976,153,3496,NULL,NULL,NULL
8977,55,3497,NULL,NULL,NULL
8978,153,3500,NULL,NULL,NULL
8979,3484,3503,NULL,NULL,NULL
8980,3508,3503,NULL,NULL,NULL
8981,3517,3503,NULL,NULL,NULL
8982,4193,3508,NULL,NULL,NULL
8983,3503,3508,NULL,NULL,NULL
8984,153,3508,NULL,NULL,NULL
8985,155,3511,NULL,NULL,NULL
8986,195,3514,NULL,NULL,NULL
8987,3484,3517,NULL,NULL,NULL
8988,3503,3517,NULL,NULL,NULL
8989,131,3522,NULL,NULL,NULL
8990,50,3522,NULL,NULL,NULL
