duration,planeID,mechanicID,date
63,9222,97,2001-03-05
37,7602,197,1992-01-25
11,15812,158,1981-07-12
9,7440,16,2015-01-31
60,1571,156,2008-06-12
77,14443,56,1972-11-13
38,5077,247,2009-07-26
52,1066,244,2003-04-15
76,15737,56,1970-11-11
34,4622,361,2006-08-12
26,15406,46,1998-06-11
77,10113,273,1968-10-01
58,12781,330,2003-11-02
72,2549,240,2020-03-10
49,7344,127,2007-02-16
6,16849,291,1961-08-16
58,9414,364,1979-09-19
37,5690,222,1967-12-17
55,15471,206,1975-10-27
75,11196,34,2009-10-29
10,12075,281,1992-08-14
66,16409,122,2015-07-21
59,16231,366,1986-04-18
19,10860,343,2019-08-20
38,5781,160,1987-12-09
53,12432,31,1966-07-14
28,7266,308,1998-08-29
61,4548,166,1995-01-12
29,7001,196,1965-11-16
50,5680,304,2011-11-25
58,14382,63,2000-03-30
41,11467,197,1963-12-10
71,832,71,1966-07-29
48,13945,30,2014-09-22
59,15847,120,1985-12-21
72,13056,277,2012-06-04
4,12387,172,1963-03-03
37,12489,225,1995-08-06
43,6361,313,1989-12-20
49,6262,69,2014-04-14
47,15079,355,2007-04-22
17,16084,307,1973-11-23
37,9361,140,1965-07-10
67,9250,138,2013-10-09
50,11624,226,1988-02-07
72,8036,252,1992-10-04
24,16357,298,2001-02-24
48,6836,314,1966-04-15
49,1217,134,1984-05-16
61,10497,182,1978-04-13
29,7757,60,2003-09-01
10,12788,353,1978-11-08
35,12088,203,1985-04-09
58,6708,228,1978-05-30
62,6062,103,2014-03-16
55,6647,20,2004-01-12
52,15240,109,1976-12-17
7,12209,329,1984-03-21
48,2289,219,1994-01-01
58,8561,362,1975-06-20
78,6885,233,1976-11-18
20,15132,281,2014-09-22
7,10198,160,2020-02-11
39,7323,254,2017-06-13
2,14310,207,1965-12-29
28,6862,57,2003-07-05
50,8451,49,1965-08-10
19,4035,107,2014-10-08
59,504,178,1991-05-24
51,15999,160,1992-09-29
2,1308,248,1971-06-20
7,11486,93,2016-01-21
32,9131,74,1986-07-10
19,13073,157,2012-03-03
58,10988,335,2004-03-23
15,13567,120,2003-09-02
58,12426,266,1990-10-21
63,11254,189,1986-02-04
29,3781,92,2013-07-08
57,1372,252,2000-08-16
23,12128,120,2019-12-08
10,14512,269,1985-05-30
77,3517,204,1989-03-16
56,4801,181,2007-11-10
38,15591,65,1967-05-05
9,11304,42,1976-12-01
77,16346,334,2003-10-20
71,8020,313,1964-07-23
48,16556,192,2016-05-25
36,2395,275,1967-03-18
27,1609,272,1977-02-23
37,10696,118,2008-03-23
33,12501,345,1976-11-26
42,9210,62,1964-10-18
32,1365,250,2001-11-27
34,6174,223,2012-10-03
77,5656,67,1976-04-29
78,13104,330,1972-12-12
49,15923,60,1963-09-07
24,9721,129,2018-06-07
38,12426,290,1975-11-01
5,2285,326,1978-08-18
27,6904,270,1982-12-11
17,12158,236,2009-05-16
26,6321,297,2014-04-06
61,15832,243,1965-04-30
18,4427,304,1966-10-23
19,2169,359,1975-03-16
41,6190,18,2005-08-15
15,10724,273,1992-05-10
28,10305,207,1999-08-18
69,2061,67,1962-04-25
23,10599,134,1966-04-30
64,328,146,1988-02-29
22,4336,307,1986-12-24
7,1083,34,2017-07-29
65,1955,87,2020-10-17
42,9619,128,2009-05-10
52,4159,74,2012-06-30
36,5441,92,1969-06-27
71,14736,224,1998-06-29
14,519,364,1974-05-19
22,13751,45,1981-02-23
50,11108,3,2007-12-24
9,3045,368,2002-04-05
21,9715,349,1987-10-25
34,7973,135,1990-08-19
34,3556,357,1961-05-07
71,1928,129,2006-07-31
48,2886,58,2003-08-23
63,4394,188,1996-03-02
40,13463,24,2012-06-30
21,9801,140,2002-10-26
43,4951,165,2020-01-11
2,5217,356,2006-12-15
38,9201,143,1973-12-02
67,4372,61,2014-07-17
54,6823,153,2011-10-03
64,4367,295,2004-05-06
19,3256,17,2018-11-21
57,9780,247,2014-04-26
76,3386,87,2013-12-19
36,12370,8,2008-02-01
76,201,291,2016-03-31
45,8565,232,1978-11-20
12,2011,271,1987-07-20
33,16801,62,1976-05-19
25,2809,288,1994-05-12
42,3127,178,1970-05-27
8,4312,323,1993-10-22
46,4068,25,2007-02-16
16,973,320,1963-10-19
10,9964,281,1962-06-21
45,14694,323,1973-12-29
15,11972,137,1975-05-06
58,8869,266,2014-01-17
47,5758,177,1975-02-15
80,1801,56,1972-02-29
77,4252,208,2008-02-22
11,6228,312,1998-02-13
23,12008,36,1974-06-12
69,1015,169,1996-09-22
16,3509,29,1978-04-14
14,473,92,2013-05-18
41,7867,145,1981-07-02
6,12654,299,1997-09-16
12,2091,154,1995-05-27
51,13795,342,1994-06-12
20,9951,298,1986-11-10
59,9036,65,1987-09-07
75,7058,297,2016-01-30
30,11742,61,2005-10-08
56,11932,42,2003-03-03
67,7865,164,1989-06-13
29,13942,15,1987-05-16
78,10014,55,1991-05-18
12,1427,348,1997-12-15
57,7988,231,1989-09-10
73,11884,30,1969-02-27
7,6088,105,1988-02-02
43,13833,111,1967-03-05
18,3139,296,1979-11-05
9,8368,243,2009-01-15
11,14399,208,2003-04-04
51,16818,26,2016-01-20
61,3030,52,1965-06-02
5,1155,198,2012-10-22
7,3958,293,1981-10-04
8,6934,194,2019-06-18
51,15549,123,1972-01-28
49,15693,292,1989-06-10
43,10377,166,1969-06-03
41,9635,331,2020-01-31
17,13961,199,1980-05-18
11,1614,218,2008-10-01
6,7760,111,1976-09-04
53,13209,272,2001-08-01
78,11190,58,1987-03-01
4,15522,53,1995-07-03
79,2478,281,1964-01-12
54,4042,234,1981-04-09
12,15697,68,2008-02-22
34,7214,54,1962-12-28
53,8690,342,1964-02-10
38,3357,169,2007-02-17
73,4768,94,1980-11-07
45,8149,131,2017-11-26
18,7954,152,2018-06-05
48,6516,274,2020-04-22
11,10605,112,2016-09-21
35,14482,331,2000-11-21
25,1886,20,1979-07-25
41,8115,268,2014-09-05
54,11817,228,1974-06-16
34,4615,200,2020-03-19
42,12868,328,2018-05-08
64,7741,293,1966-12-15
32,6666,255,1978-01-26
60,12407,77,2013-02-08
60,5799,23,1967-02-18
8,15585,168,1962-03-13
15,79,180,1984-12-15
31,14495,110,1971-08-08
56,6493,217,2001-03-11
20,3389,103,1975-06-26
64,13974,100,2013-01-29
67,8057,117,1979-08-05
19,15833,67,2015-10-12
50,15689,290,1973-03-21
20,9439,88,2017-05-12
73,2331,108,2004-04-08
22,11094,174,2015-01-05
62,11465,275,1961-01-19
39,5795,64,2001-01-05
52,8079,330,1973-12-03
23,3265,367,1991-10-04
48,8066,232,2000-01-18
69,521,309,2017-02-24
44,6929,158,2004-02-29
56,13235,167,2006-09-15
65,1212,225,2018-02-16
16,7367,125,1978-12-29
60,1671,29,1998-02-21
20,11607,180,2000-02-20
45,856,235,1991-01-13
13,4517,126,1967-09-07
62,13768,233,1978-04-17
50,7562,210,2018-02-16
28,4615,350,1999-07-20
22,5793,197,1993-02-17
73,16668,11,1985-02-25
78,13303,139,1962-05-18
45,15120,140,2013-09-27
54,10183,102,1968-06-16
76,1291,64,2014-01-14
66,6339,59,1965-09-15
51,8849,136,1996-02-24
23,1130,267,1984-06-12
57,4223,222,2004-11-09
52,9706,342,1964-11-15
11,13214,242,2018-12-09
44,5539,203,2015-08-22
5,8552,269,2003-09-04
12,1369,30,1984-12-23
33,148,298,1979-08-01
40,9400,337,1988-10-07
18,12020,110,1998-04-12
7,11288,6,1976-02-10
63,2716,147,2006-12-04
10,10896,345,1966-12-15
14,918,185,1998-05-01
48,2836,35,1967-11-17
50,10738,174,1964-03-27
17,3812,72,2015-09-18
16,1926,256,1984-02-09
35,3521,103,1982-12-06
30,1170,115,1991-06-14
29,3943,61,1987-09-16
80,13607,37,2005-06-25
79,6684,18,1971-09-13
58,920,61,1975-12-25
3,8850,344,1962-12-12
53,14607,214,2005-01-15
15,15544,194,2010-06-13
53,14138,160,1970-04-23
63,3022,18,2003-10-20
15,15189,62,1966-01-15
4,553,147,1965-04-21
5,14467,115,2005-06-30
3,10951,292,1968-04-17
74,13944,32,2003-01-14
17,5287,227,1984-08-16
54,3588,82,1997-04-15
7,12883,297,1985-12-27
73,13076,182,1996-07-03
48,10222,152,1983-09-18
9,12633,360,1981-01-24
32,4642,323,1969-02-28
25,6206,223,1983-07-02
22,14948,168,2008-04-04
52,1678,55,1974-10-15
5,4456,122,1971-01-05
74,8354,341,1976-04-22
37,16329,225,1983-10-06
80,7300,124,2006-12-18
71,9549,219,2011-05-13
72,10681,131,1994-01-10
40,6489,26,2015-03-21
69,11291,223,2015-09-21
39,4069,105,1995-08-04
18,6934,352,1961-10-07
7,14188,62,2007-07-12
79,15184,103,1985-10-25
5,2223,313,1986-04-16
53,15849,183,2019-11-28
33,14103,18,1973-01-05
51,6949,64,1974-12-06
38,5127,166,2020-06-21
35,14131,116,1983-01-21
68,12188,80,1997-12-18
5,15673,228,1998-06-01
46,4253,2,2002-08-23
72,8754,225,1966-10-12
66,12173,363,2007-02-05
36,1979,186,2014-08-25
21,7444,365,2016-01-14
6,2897,104,1984-03-12
67,14472,289,2019-09-17
48,15118,1,2006-12-31
75,3478,38,2008-07-25
65,8962,307,2019-03-20
46,8446,333,1986-06-13
76,16799,173,2002-11-23
13,5898,67,1968-04-11
66,12694,371,1983-10-18
38,279,295,1971-09-21
64,4351,135,2003-02-20
52,9504,150,1962-04-23
39,9240,205,1999-11-04
76,12209,192,2009-03-11
59,5376,223,1979-06-11
48,11158,124,2005-03-23
23,6804,109,2012-09-25
2,1680,140,1976-01-17
23,13032,298,1988-07-28
2,16035,295,1990-06-14
70,9834,371,1981-12-29
28,7489,137,2013-03-16
21,11907,136,1961-04-03
70,8345,178,2017-03-23
60,8615,219,1991-11-14
74,379,184,1974-07-04
56,15981,293,1976-06-03
11,12142,321,2005-01-06
22,11823,165,1962-02-14
14,3161,304,1998-05-26
80,8852,357,1979-04-14
42,1511,72,1990-08-08
62,5937,335,1967-07-17
41,12581,260,1996-11-07
28,6775,360,1966-03-24
23,13305,75,2008-04-19
55,8764,154,2000-12-24
52,12840,151,2018-10-12
7,13957,93,2006-10-11
9,14271,286,2000-01-16
59,6448,14,1968-01-07
58,10563,94,2011-06-25
48,16368,48,2018-07-28
10,5790,229,1966-07-31
8,11114,105,1971-08-04
18,3508,354,2014-10-22
35,4185,34,1980-06-18
38,15522,362,1997-06-12
9,9597,328,1979-09-28
58,604,345,1992-02-15
36,2273,247,1967-03-13
17,6394,162,1980-03-22
22,5458,12,1975-07-01
64,6088,256,1968-11-15
23,8874,177,1970-03-01
45,5744,80,2019-11-18
29,5548,62,2014-04-10
67,645,349,1973-07-21
60,1575,276,2002-08-24
27,323,274,2011-10-11
56,3648,148,1982-08-15
62,7063,47,2018-08-30
54,3341,179,1987-10-05
72,1463,369,1989-02-15
8,8087,305,1998-05-29
38,6955,32,1969-11-10
77,16239,318,2010-03-14
37,951,329,2009-05-21
59,9099,145,2018-03-03
47,9775,16,1990-02-11
62,9307,296,2006-06-06
62,10828,252,1997-05-15
70,12199,298,1996-08-26
64,16060,124,2017-11-06
12,8826,42,1990-12-03
26,9504,97,1982-01-29
53,208,347,1968-06-28
30,3856,278,2006-09-12
46,7228,37,1988-03-19
44,4248,272,2015-10-09
32,10820,71,1989-10-24
70,385,234,1968-03-29
22,3320,137,1984-10-17
56,14799,140,1989-07-14
54,10795,365,1985-09-18
70,8259,19,1970-05-29
26,16357,37,1970-02-10
71,9584,240,1972-09-18
9,8424,260,2011-03-06
74,7576,278,2013-04-16
5,1886,75,1999-07-13
42,4592,2,2004-09-14
55,752,99,1967-05-03
18,8091,187,1997-11-09
75,3133,202,2013-02-07
52,8653,342,2013-11-29
70,13364,216,1973-10-19
4,7480,110,2012-01-19
80,13913,97,2009-07-26
64,7491,266,2016-09-23
8,2631,86,1971-05-24
23,11286,258,2013-08-13
14,10372,225,1975-11-09
3,12663,328,1991-11-16
40,13929,23,1979-01-09
26,12948,361,1998-12-22
34,10936,139,1969-09-20
66,1491,24,2002-07-06
14,13685,102,1971-09-23
68,3841,77,1963-11-01
6,9878,230,1994-10-27
14,13798,348,1984-12-07
5,8584,248,1963-03-09
43,10483,148,2013-11-14
80,5621,370,1987-03-06
59,10154,196,2004-12-11
4,15384,208,1970-08-13
64,6387,139,1976-12-04
33,6501,218,1985-12-06
50,9937,222,2011-05-13
52,7531,91,1992-03-25
54,12914,187,1988-09-03
24,3889,297,2013-05-31
68,8287,28,1975-06-04
45,12433,256,1975-11-18
78,4474,153,1975-10-20
71,2579,284,1981-06-06
21,12736,18,1997-10-02
24,3387,334,2003-12-16
43,3517,256,1966-02-08
64,13671,44,2003-05-15
36,2128,117,1997-07-01
24,9673,115,2003-02-25
20,4204,280,1970-03-28
22,10191,21,1995-04-30
58,5222,174,2016-02-25
23,4408,88,2001-06-17
72,16236,61,1999-05-14
65,12284,105,2015-04-29
12,13264,197,1993-02-26
26,15363,99,1980-06-09
62,8421,281,1971-08-29
55,9406,123,2002-05-28
80,6811,160,1975-03-17
56,5672,223,1977-03-24
65,3570,65,2013-05-08
8,14991,146,2003-12-29
22,8789,245,2014-07-03
3,6724,367,1986-10-08
28,13103,110,1993-04-28
7,1464,254,1968-08-09
73,3751,2,1975-07-09
10,15306,215,1992-03-20
37,9099,344,1981-11-03
8,12872,118,2006-04-08
29,15802,54,2005-10-30
55,16019,162,2018-12-25
71,12343,45,1971-06-06
51,4529,151,2017-10-18
8,9124,294,1972-12-10
80,7546,223,2000-09-26
49,15601,81,1999-05-31
51,6627,277,1997-04-22
32,6097,277,1976-01-28
21,10608,46,1981-03-30
4,15855,288,1988-11-17
32,1059,192,2020-10-21
41,11381,3,1964-07-02
18,494,55,1985-08-26
13,15239,71,1992-03-21
13,2866,289,1984-10-30
44,1426,86,1966-03-19
47,14852,257,1990-06-24
19,2751,165,1986-04-14
42,6446,131,2012-03-14
28,1637,199,2012-02-01
49,6442,200,2010-09-22
78,16787,368,2005-07-01
39,4406,3,2011-06-06
34,2714,82,2005-07-17
54,12984,180,2018-05-29
47,12470,54,2010-02-14
8,5624,121,1989-08-23
63,3663,121,2017-03-22
30,2614,167,1966-06-16
58,16532,350,2005-04-27
54,13531,39,1993-06-16
70,14891,305,1962-12-09
73,13796,2,2007-11-28
49,11647,67,2002-06-07
72,6181,194,1983-06-17
68,1534,240,1964-01-24
43,4679,194,2006-05-19
58,523,234,1984-07-16
17,286,7,1981-08-30
34,706,151,1964-01-11
62,13576,225,1995-10-29
30,2006,243,1985-01-22
19,2241,215,2014-10-13
27,2833,355,1990-07-23
41,13657,279,2005-08-31
17,5984,131,1991-01-13
27,7085,40,1972-02-03
45,12813,320,2019-08-21
43,14052,332,1989-11-06
28,1590,171,1985-08-15
35,13782,51,2015-05-23
61,16689,26,1967-09-15
78,1173,37,1978-01-05
51,3206,369,1963-11-26
36,9421,36,2013-05-20
12,11214,235,1962-07-22
68,10099,146,1986-11-12
8,12437,3,1962-07-16
16,1850,120,2002-11-13
65,1569,358,1998-07-21
26,8359,18,1963-12-09
26,5296,312,2012-06-07
2,5250,323,1976-07-13
47,10041,324,1986-06-05
74,7069,161,1981-07-24
64,4228,222,1991-07-01
43,8335,256,1965-02-09
73,13080,107,1968-04-16
67,13090,221,1986-07-20
14,16690,6,1990-04-01
67,768,306,1989-11-29
9,15187,322,1987-03-17
15,11875,5,1999-08-25
4,10772,175,1997-04-11
38,1265,106,2011-08-31
67,11664,228,1985-01-01
59,9403,217,1983-12-04
34,8880,303,1997-05-20
37,13725,140,1965-02-10
48,12761,84,1967-10-23
51,9508,17,2017-07-03
13,295,292,1976-06-11
79,1157,297,1968-02-28
31,2697,192,1989-05-21
18,7328,219,1986-06-25
68,8100,160,1967-10-11
21,2799,336,2011-02-16
21,10834,81,2012-04-07
18,8941,239,1980-01-13
28,5561,363,1962-01-09
48,15782,46,1985-11-05
4,3267,135,1995-09-23
30,8825,185,2014-11-27
76,7405,117,1973-06-21
68,13004,333,1966-04-21
78,9877,112,2012-07-26
13,8871,142,1985-10-21
43,1946,192,2006-11-30
32,12013,244,1964-09-06
37,9893,333,1998-01-04
46,7395,7,2014-02-26
35,13359,340,1999-12-19
61,2376,361,1965-06-20
65,15357,141,1971-06-12
60,7500,324,1980-06-14
25,7288,209,1970-01-11
60,3153,3,1975-03-26
56,11355,199,1966-05-23
65,13594,59,1987-07-12
49,9339,277,1996-06-24
34,16134,295,2005-12-27
65,2367,223,2020-09-23
45,411,181,1996-04-16
55,14773,59,1972-09-16
59,1132,302,1967-03-11
57,6089,58,2020-12-02
54,16247,12,1961-05-05
14,6541,319,1961-06-01
10,2414,233,1963-03-01
72,7325,126,1992-01-23
12,7712,137,1986-04-18
10,13834,277,1974-12-08
47,673,199,1977-06-14
54,10513,81,1995-06-07
35,12526,190,1995-09-25
23,12680,258,1974-10-23
33,7090,225,2020-06-08
5,8628,332,1972-03-06
46,3900,30,2006-02-23
41,8466,286,1974-03-07
34,5179,166,1966-06-18
79,634,45,1978-12-23
58,9182,17,1981-12-13
57,15281,312,1998-01-15
64,4231,110,2018-11-01
64,951,251,2012-07-12
68,13463,54,1989-02-25
70,14382,362,2003-05-28
6,3804,254,2015-11-26
35,7781,294,1979-07-24
36,435,43,1980-05-10
37,15820,21,1969-05-06
13,5398,62,1994-04-20
30,16249,218,1992-01-17
75,8140,134,1970-02-27
61,14356,130,1994-10-20
80,16088,14,2017-01-14
36,1116,238,1961-07-21
14,8638,59,1987-05-07
29,16265,94,1985-12-10
39,13802,171,1992-04-03
42,13845,222,1971-03-19
69,5392,59,1975-09-18
6,3647,219,1984-11-18
70,15323,106,2017-04-24
32,9271,293,1979-09-07
68,16105,307,1969-12-20
18,11581,187,2019-04-14
74,16018,17,1977-11-21
50,15210,109,2018-10-01
12,6232,76,1975-11-29
34,8368,187,1967-06-01
29,12751,338,1989-01-08
36,9516,112,1963-07-11
56,3050,197,2008-12-06
38,5223,267,1997-06-12
24,3162,78,1987-10-24
17,13193,271,1968-12-20
7,12331,323,1975-06-12
48,1064,367,2008-12-23
2,10767,64,1996-05-18
79,10872,160,1961-09-12
22,3555,150,1966-04-27
9,14036,81,2019-08-19
60,497,183,2008-04-14
56,14210,184,1984-09-25
49,11556,104,2007-12-08
21,16832,33,2005-09-14
11,10511,25,1985-04-14
26,9956,204,1986-08-25
51,9779,275,1987-09-11
11,10082,47,2017-08-06
51,2483,213,2016-09-12
59,703,110,2002-12-05
60,1362,279,1976-05-18
12,12555,222,1995-02-20
65,2672,295,2013-07-28
29,5042,300,1997-05-15
41,5791,192,2010-10-31
51,12925,60,1991-03-16
71,1491,177,1968-07-26
9,2876,91,1986-10-08
65,15935,105,2019-09-23
76,8781,36,1968-04-06
33,16468,248,2002-10-16
52,13059,268,1972-10-15
9,9070,247,1993-11-18
65,15954,96,1967-11-19
23,16323,211,1998-02-08
69,2617,306,1999-05-23
21,2284,65,1996-04-20
22,3658,96,1972-08-27
41,5317,281,1992-05-01
26,4421,338,1967-11-30
24,16105,191,2015-10-18
36,15012,120,2013-04-02
77,12151,314,2000-09-10
55,1578,44,1997-02-25
18,5833,200,1974-06-01
43,2568,64,1989-06-02
70,11300,116,1974-10-30
67,6302,291,2004-05-09
10,490,62,2011-09-26
78,1063,174,1991-12-23
66,5615,159,2015-01-07
36,16799,59,2000-12-01
27,6960,343,1982-10-30
7,5265,348,1991-01-01
47,14687,238,1994-08-05
31,11940,82,1964-04-28
26,3343,368,2016-01-02
56,13744,219,2010-01-10
26,14303,36,1963-02-02
51,10097,19,2009-12-17
60,15990,52,1970-10-27
59,814,345,1991-02-05
40,6123,205,2007-04-18
10,14120,291,1981-10-24
36,194,338,1982-10-06
41,3340,76,1992-07-16
52,2916,300,1964-11-16
78,15408,240,1979-11-05
64,13162,156,1974-11-01
64,2510,16,2010-08-01
60,15900,266,1970-07-06
30,11274,64,2013-11-28
9,12893,288,2008-07-29
12,7732,118,2018-01-13
40,2188,228,1994-10-06
17,2954,105,1972-01-09
69,861,182,2003-12-10
60,8086,309,1972-09-16
51,4737,30,1965-03-31
48,2700,238,1967-02-16
70,2340,364,1972-06-29
14,13984,2,1975-09-12
22,2672,207,2010-07-23
79,13042,53,2000-09-21
34,4873,120,1998-06-20
58,4119,2,1981-12-24
42,14332,46,2001-10-20
37,1269,83,2003-07-28
23,10638,264,2003-02-24
21,15466,186,1966-07-02
17,3221,9,2001-05-16
25,126,122,1973-10-07
20,9212,223,2003-07-31
78,8403,281,1991-01-12
16,9021,64,1992-03-26
79,12493,307,1969-10-05
27,9545,351,1964-06-15
66,1311,292,2012-09-28
67,6287,123,1988-01-31
37,15325,96,1987-10-31
14,11200,190,2005-05-10
48,11859,311,2017-11-24
4,6228,240,1969-12-14
67,14604,256,1971-09-29
52,675,345,2016-05-25
62,708,335,2002-04-07
74,12315,322,2003-04-14
57,3929,47,2019-10-15
48,1359,122,2012-04-04
32,16037,38,1981-06-18
32,314,319,1962-08-27
20,6569,257,1969-07-30
50,12871,53,2010-02-21
70,5901,305,1964-10-28
38,11328,70,1971-03-30
54,5335,150,2015-04-20
50,9978,284,2008-01-15
53,2430,229,2009-06-25
76,4828,159,2000-09-22
35,13798,265,1989-04-29
37,8484,144,2011-04-24
80,12522,254,1972-12-14
51,2152,33,2004-11-22
14,1129,87,1992-05-19
71,8001,52,1988-03-25
50,1312,154,1993-11-22
28,4274,235,1992-04-19
12,12609,343,2002-11-16
72,4926,62,2019-01-19
47,3649,119,1963-01-24
27,7270,127,1967-04-23
38,14497,199,1981-05-12
36,14270,219,1988-04-27
76,14274,14,1973-06-15
45,3967,167,1969-05-19
34,13099,59,1990-07-26
51,11135,203,2006-07-04
24,9176,207,2013-02-02
32,4204,148,2014-12-16
34,14323,214,2019-02-15
69,13549,121,2015-03-31
5,11099,244,1974-10-19
48,13677,229,1983-09-20
74,321,333,1971-09-10
65,11094,298,2015-05-16
49,7840,234,2001-04-11
64,8160,208,1970-01-30
60,6342,3,2003-01-16
29,523,289,1995-07-08
47,827,239,1977-10-13
59,9221,282,1993-06-29
18,8683,371,1994-04-09
63,4602,97,2009-03-11
28,10849,2,2004-03-24
71,5687,76,1981-07-11
61,8454,175,1962-07-11
60,13341,16,2010-12-22
57,2229,366,2009-01-12
77,144,207,2019-03-26
76,145,5,2002-10-05
40,15170,41,1997-10-07
25,9773,21,1964-02-17
32,11,202,1995-04-22
39,13331,230,2018-03-12
13,2393,306,2012-06-13
42,12981,361,2016-11-07
11,3032,205,1975-10-27
42,3716,95,1998-04-07
49,13966,283,1979-07-06
31,6938,248,1961-01-20
72,8113,297,1999-11-25
35,13591,335,2004-10-14
4,11251,56,1995-08-10
54,3360,95,1985-08-26
34,6042,236,2002-01-10
19,6623,275,2014-06-12
56,8916,213,1965-08-12
74,11814,235,1967-07-24
21,15872,158,1973-09-23
14,15319,353,1993-12-29
55,11180,148,2012-12-02
25,14588,282,1990-10-08
80,4825,362,1976-02-15
8,5179,69,1971-03-14
24,12819,358,1966-03-25
12,7814,301,2011-05-28
11,2191,3,1980-10-06
68,12741,308,1971-10-02
55,8619,24,2007-12-08
55,14723,272,1975-10-17
16,49,132,2005-09-28
40,416,259,1996-04-04
79,16055,272,2019-10-14
28,9668,315,1973-01-28
28,11157,304,2002-08-01
35,15040,319,2003-11-08
70,4303,195,1961-08-01
79,1454,324,2020-10-06
4,7187,205,2020-07-31
61,15588,221,2011-06-11
31,11186,320,2016-12-20
69,3438,116,1965-10-19
12,1435,179,2008-05-13
28,13977,132,1987-04-01
25,14445,197,1988-03-25
25,127,27,1999-07-16
72,10707,24,1995-06-08
43,5218,285,1968-11-24
55,16406,188,2010-01-03
73,5822,103,1993-12-13
22,13020,371,2014-11-25
42,16762,237,1974-05-19
12,1931,102,2020-03-19
37,16778,290,1978-08-21
64,14995,107,1980-10-13
48,6474,166,1968-11-10
13,14092,325,1992-05-25
25,7118,107,1994-08-11
58,506,17,1961-08-08
24,1693,210,1978-02-26
29,3505,256,1972-05-29
42,11623,213,2018-10-27
76,16027,368,1983-09-04
44,1089,305,1996-05-08
4,10019,109,1976-05-22
13,2505,180,1999-07-03
29,5673,257,1980-05-09
44,13539,152,1964-04-18
67,12434,152,1986-05-19
8,4214,305,1967-12-16
58,14604,130,1971-06-10
76,2643,267,1981-07-26
69,16320,96,2004-07-11
56,16741,92,1986-06-10
63,9766,25,1962-01-20
63,6342,291,1971-10-21
72,11172,54,1974-07-26
76,9668,183,1962-03-08
65,603,272,1963-08-29
38,9318,313,1967-01-26
26,15546,66,1968-04-26
55,15239,313,1969-07-04
57,13176,13,1967-04-18
71,5639,23,1967-12-05
52,13921,339,2011-02-06
26,8298,323,1991-05-03
33,13652,369,1975-12-24
8,16007,32,1986-01-03
9,1123,148,1972-04-21
2,13388,175,1996-07-03
72,12267,362,1971-07-08
56,7520,331,2013-03-26
4,15286,28,2002-11-01
27,10113,132,2001-07-05
79,4642,79,1964-04-30
3,12343,331,2008-07-03
25,15946,357,1995-09-02
60,7998,181,1968-03-07
74,5980,33,1965-09-21
69,11443,182,1979-12-26
54,5235,149,1992-07-06
33,8567,360,1979-10-06
15,1909,197,1976-01-07
24,11986,15,1994-09-04
56,10670,195,1988-03-03
29,2640,46,1961-07-19
80,15386,105,2018-08-20
4,5711,136,1978-04-22
67,7643,125,1988-09-14
79,244,109,1979-12-21
37,10571,242,1977-06-05
65,8019,152,1976-09-25
34,14210,46,2012-03-20
44,1383,138,1985-08-12
69,16548,64,1990-04-26
57,8603,267,1985-11-23
69,15114,367,2008-07-16
37,13299,241,1993-06-26
67,6460,291,1994-12-15
42,9773,288,2012-07-21
15,6895,50,2003-05-07
22,10514,16,1966-06-25
70,10210,225,1996-10-06
42,12167,292,1979-01-29
33,11536,94,1961-05-04
12,4163,222,2003-10-02
20,342,106,1975-09-19
2,1973,60,2004-04-08
9,11879,45,1990-03-07
30,5481,127,1976-12-25
10,4472,17,1964-11-15
69,16136,134,1989-04-12
5,10291,204,1999-11-18
8,9906,131,1987-05-28
80,4667,218,1989-06-25
11,4835,338,1962-11-13
60,7471,108,2015-08-23
79,16206,45,1980-01-12
13,389,360,1991-06-23
67,13602,296,1967-02-20
13,6585,311,1987-07-22
52,11362,180,1994-08-27
8,12640,366,2011-07-05
29,7394,145,2003-06-29
29,1945,74,1979-06-21
17,4220,115,1983-03-03
8,6507,269,1976-07-31
57,9113,154,2015-05-08
9,15631,108,1983-09-19
62,7900,214,1971-10-03
40,15587,204,2009-09-08
43,12043,167,2000-08-16
11,13328,8,1979-02-12
