id,passengerID,flightID,luggageID,lost_object,description,color,accepted,amount
3478,54769,14751,145300,1,Devolved global framework,Red,0,977
3479,13212,14117,166491,1,Business-focused coherent definition,Green,1,296
3480,55729,12064,218779,0,Polarised non-volatile encryption,Red,0,378
3481,60458,12439,142166,0,Right-sized well-modulated budgetary management,Green,1,829
3482,16615,19886,89184,1,Decentralized content-based concept,Pink,1,696
3483,74415,12863,203755,0,Grass-roots didactic success,Red,0,134
3484,73249,104,46870,1,Automated demand-driven complexity,Blue,0,158
3485,23492,12189,44226,0,Cross-platform impactful definition,Green,0,796
3486,71548,14582,213300,0,Devolved heuristic emulation,Blue,1,272
3487,75931,9,48344,0,Reactive explicit algorithm,Black,1,95
3488,9103,14928,89706,0,Quality-focused value-added productivity,Green,1,903
3489,13002,14213,76137,1,Open-architected responsive knowledge base,Pink,1,788
3490,3595,10016,226145,0,Fully-configurable human-resource process improvement,Blue,1,300
3491,19585,19752,234199,0,Self-enabling transitional emulation,Pink,1,71
3492,52261,14868,80141,0,Reduced logistical success,Green,1,801
3493,54823,14062,160963,1,Customizable neutral analyzer,Red,0,365
3494,54215,4142,82874,1,Seamless exuding structure,White,1,408
3495,15491,19439,205053,1,Optional 3rd generation application,Red,1,648
3496,33098,5236,16464,0,,Yellow,1,674
3497,41844,20506,212330,1,,Blue,0,574
3498,73222,69,46319,1,Ergonomic user-facing policy,White,1,47
3499,17442,19825,217489,1,,Red,0,963
3500,44343,50,224566,1,Synchronised background installation,White,1,958
3501,50316,53,210540,1,Synergistic 6th generation time-frame,Red,1,933
3502,33559,14061,59579,0,Multi-tiered attitude-oriented matrix,Red,1,629
3503,70152,89,193743,1,Implemented multimedia parallelism,Blue,0,714
3504,13236,19094,211168,0,Object-based content-based ability,Red,1,950
3505,74906,108,225089,0,Stand-alone intermediate firmware,Red,1,750
3506,9585,2825,13822,1,Multi-tiered optimal knowledge user,Pink,1,114
3507,10634,19919,211954,0,Face to face multi-state definition,White,1,692
3508,18659,17239,131875,1,Down-sized directional success,Yellow,1,630
3509,33866,14100,175783,0,Secured holistic portal,Red,1,73
3510,72785,19932,152009,0,,Yellow,0,677
3511,11123,19061,232093,0,Decentralized heuristic contingency,Red,1,134
3512,93285,95,222464,1,Assimilated human-resource methodology,Black,0,883
3513,72985,167,17346,0,Versatile client-driven neural-net,Black,0,174
3514,19922,19143,20436,1,Future-proofed next generation support,Black,1,652
3515,65346,12339,2623,0,User-centric exuding task-force,Blue,1,297
3516,49024,8829,188568,1,Cloned client-driven success,Green,0,940
3517,20634,11953,211023,1,,Green,1,520
3518,9351,14756,146203,0,Seamless zero tolerance Graphical User Interface,Black,0,237
3519,42327,8559,158936,0,Reactive heuristic info-mediaries,Green,0,516
3520,4024,12723,185579,0,Total actuating architecture,Black,0,118
3521,33764,169,56405,1,Function-based 3rd generation parallelism,Green,0,263
3522,40668,17225,67797,1,Digitized leading edge help-desk,Red,0,56
3523,42860,8457,140779,1,Persistent context-sensitive open architecture,White,1,851
3524,25189,825,91779,0,Business-focused heuristic core,Green,0,480
3525,73814,14877,228738,1,Open-architected executive model,Red,1,949
3526,55950,14989,194598,1,,Pink,1,372
3527,11883,19449,152766,0,Seamless empowering support,White,0,227
3528,62085,107,83904,1,Optimized maximized matrices,Black,1,985
3529,50251,12458,1339,1,,White,1,781
3530,18797,19811,37034,0,Realigned bi-directional instruction set,Black,0,730
3531,57992,12549,183527,0,Up-sized system-worthy application,Red,1,953
3532,73643,12421,197724,0,Inverse tertiary migration,Yellow,1,827
3533,22959,14542,33597,1,Assimilated client-server projection,Green,0,214
3534,20777,10008,155353,1,Fully-configurable multi-state extranet,Green,0,819
3535,19899,19601,37659,0,Public-key executive leverage,White,1,346
3536,3242,12777,232741,1,,Pink,1,637
3537,42215,8147,216411,1,Extended human-resource hierarchy,Yellow,0,34
3538,90327,12405,182217,0,Expanded 6th generation help-desk,Yellow,1,296
3539,7718,14887,1908,1,Profound intangible task-force,Pink,1,885
3540,20299,17222,223276,0,Down-sized directional pricing structure,Red,0,994
3541,92168,175,141777,1,User-centric clear-thinking support,Yellow,1,170
3542,14796,29,224497,0,Digitized interactive intranet,Green,1,415
3543,21199,13168,7603,0,Assimilated bandwidth-monitored framework,Blue,1,688
3544,17366,19153,194111,0,Secured dedicated knowledge base,Yellow,1,355
3545,76485,154,145242,1,Stand-alone 3rd generation strategy,Yellow,1,775
3546,84314,3206,162217,0,Innovative heuristic Graphical User Interface,Red,1,837
3547,12506,14199,208674,1,Compatible mission-critical emulation,Pink,1,24
3548,19164,14888,148581,1,Optional bandwidth-monitored monitoring,Red,1,687
3549,18847,19155,207570,0,Realigned fault-tolerant leverage,Green,0,190
3550,42080,50,144756,0,Persistent contextually-based superstructure,Yellow,1,456
3551,83400,14116,172277,0,Fully-configurable human-resource architecture,Blue,0,924
3552,40964,8177,53680,1,Business-focused responsive policy,Blue,1,460
3553,52868,14869,20742,0,Multi-layered maximized alliance,Yellow,0,868
3554,89161,131,148760,1,Multi-tiered 3rd generation artificial intelligence,Yellow,0,793
3555,44914,4837,138682,0,Multi-lateral client-driven local area network,Yellow,0,372
3556,15525,12172,29251,1,Future-proofed 24/7 system engine,Red,0,529
3557,88061,14436,195154,1,User-centric secondary interface,Red,0,679
3558,85832,12311,158480,0,Profit-focused optimal process improvement,Black,0,87
3559,42331,74,145738,1,,Blue,0,183
3560,64226,14941,23287,0,Networked leading edge secured line,Yellow,0,1000
3561,16628,19239,42337,0,Innovative interactive firmware,Blue,1,363
3562,31372,12431,4798,0,,Yellow,0,359
3563,96298,18856,187085,1,Triple-buffered global budgetary management,Red,1,177
3564,42756,14879,99117,0,Proactive empowering Graphic Interface,Green,0,470
3565,42017,14339,145010,1,Triple-buffered disintermediate solution,Green,0,848
3566,37714,137,165114,0,Phased contextually-based toolset,Yellow,0,520
3567,93246,13000,3340,0,Diverse mission-critical info-mediaries,Pink,0,573
3568,1878,14030,21581,0,,Pink,0,687
3569,76230,14828,50433,1,Organized user-facing conglomeration,Green,1,462
3570,23725,33,47399,0,Visionary global superstructure,Yellow,1,320
3571,22420,14015,141012,1,,Black,0,870
3572,49026,136,215973,1,Distributed well-modulated firmware,Yellow,1,291
3573,51195,161,5393,0,Persevering system-worthy circuit,Green,1,557
3574,90832,20842,142909,1,Open-source zero tolerance artificial intelligence,Blue,1,214
3575,38879,14874,135189,1,Visionary hybrid function,Yellow,0,941
3576,12431,19858,81652,1,Triple-buffered contextually-based knowledge base,Green,1,977
3577,26625,12756,153147,0,Organic human-resource open architecture,Yellow,0,470
3578,47643,8974,166413,0,Networked user-facing Graphic Interface,Black,1,844
3579,43109,19477,31733,0,,Green,0,928
3580,22824,14875,76007,1,,Pink,0,537
3581,41313,14913,157253,0,Re-contextualized well-modulated definition,Pink,1,414
3582,14556,14881,205471,1,Innovative systemic system engine,Black,0,263
3583,18995,19175,180896,0,Open-source transitional toolset,Green,0,563
3584,34830,14918,58000,1,Multi-layered attitude-oriented matrices,Green,1,718
3585,88685,4822,145269,1,Mandatory bifurcated function,Green,1,552
3586,30649,5121,80790,1,Virtual attitude-oriented architecture,White,0,971
3587,2826,13449,82400,0,Managed actuating hierarchy,White,0,570
3588,84408,22,139238,0,Digitized real-time utilisation,Blue,1,529
3589,95428,15191,198772,1,Reverse-engineered tertiary core,Yellow,1,281
3590,71320,14290,30828,0,Realigned multi-tasking emulation,Black,0,171
3591,38239,50,186732,1,Ergonomic 3rd generation monitoring,Black,0,960
3592,53719,8263,34565,1,Automated 6th generation installation,Black,0,885
3593,12657,19694,196133,0,Devolved high-level capacity,Pink,0,891
3594,80166,12270,174028,1,,Green,1,314
3595,16646,19656,179319,0,Sharable well-modulated analyzer,White,0,572
3596,41734,12187,80379,1,Balanced methodical function,White,0,325
3597,59291,43,55169,0,Down-sized bottom-line solution,Pink,1,625
3598,24170,14943,20289,0,Centralized static collaboration,Blue,0,402
3599,48766,8185,223698,0,Ameliorated full-range leverage,Pink,1,996
3600,67938,10017,86177,1,Horizontal disintermediate installation,Yellow,0,61
3601,1306,159,19354,0,Enhanced composite open system,Green,0,192
3602,31883,14338,20960,1,Mandatory real-time circuit,Black,1,919
3603,90911,14878,44866,1,User-centric next generation productivity,Blue,0,466
3604,72277,166,93866,0,Centralized exuding functionalities,Green,0,446
3605,14215,14834,195757,0,Cross-group optimizing service-desk,Yellow,0,414
3606,15689,19244,92420,0,Synchronised next generation archive,Black,1,740
3607,82692,12594,229494,1,Face to face optimal moratorium,Pink,0,438
3608,51601,17237,176945,0,Operative modular groupware,Red,0,846
3609,80996,12478,159098,1,Customizable 5th generation structure,Green,1,657
3610,95705,14217,78909,0,,Yellow,1,460
3611,40965,8739,86326,0,De-engineered foreground database,Red,0,595
3612,88036,14884,76731,1,Multi-tiered composite benchmark,White,0,777
3613,78535,9806,34688,1,Reactive asynchronous solution,Red,1,797
3614,63107,14884,228388,1,Profound leading edge budgetary management,Green,0,745
3615,41873,6335,2033,0,Switchable client-driven model,Pink,0,523
3616,14658,19226,6474,1,Re-engineered 3rd generation structure,Yellow,0,594
3617,49745,8431,183606,1,Triple-buffered zero defect algorithm,Green,1,146
3618,49694,73,219261,0,,White,1,166
3619,56729,9381,150129,0,,Yellow,0,193
3620,75142,5121,56001,0,Customizable well-modulated definition,White,1,501
3621,14366,19555,47371,0,Open-architected bandwidth-monitored approach,Green,1,291
3622,40916,8836,190194,1,,Green,1,87
3623,14025,19266,143063,1,Triple-buffered attitude-oriented challenge,Green,1,610
3624,46070,12301,52843,0,Optional background intranet,Red,0,281
3625,50426,12592,139199,1,Advanced grid-enabled circuit,Pink,1,445
3626,40702,12580,227558,0,Decentralized radical circuit,White,1,715
3627,63034,14878,178220,0,Managed intangible implementation,Red,0,631
3628,20194,5550,11088,0,,White,0,585
3629,67616,3512,68524,1,Seamless fresh-thinking neural-net,Black,0,113
3630,39379,14036,2087,1,Optimized upward-trending paradigm,Blue,0,849
3631,18492,41,169176,1,,Yellow,0,233
3632,45551,8616,167127,0,Centralized needs-based function,Yellow,1,328
3633,44672,8433,75416,1,Synchronised mobile conglomeration,Black,0,900
3634,65599,9788,74630,1,Fundamental reciprocal process improvement,White,0,973
3635,7177,12570,184263,1,Re-contextualized systemic system engine,Blue,1,786
3636,48671,8978,37845,0,Organic system-worthy capacity,Blue,1,348
3637,86910,7288,189373,0,Down-sized systematic array,Black,0,25
3638,25634,14292,100522,1,,Red,0,113
3639,10357,6,97491,1,Automated multi-state challenge,White,1,378
3640,31782,12150,21777,0,,Black,0,280
3641,47433,14679,94049,0,Function-based contextually-based encryption,Pink,1,538
3642,42972,8543,101839,0,,White,0,334
3643,29224,48,51958,0,Adaptive homogeneous benchmark,Pink,1,348
3644,16993,30,136988,1,Enhanced bottom-line structure,Green,1,960
3645,18757,19860,28680,0,Customizable bifurcated structure,Pink,0,418
3646,35503,12150,55128,1,Enterprise-wide high-level conglomeration,Blue,1,659
3647,12263,19693,92694,0,Versatile uniform application,Pink,0,815
3648,47857,8311,143943,0,,Black,1,622
3649,67931,183,88403,0,Synergized grid-enabled focus group,White,0,52
3650,49119,8798,163068,1,Sharable modular concept,Yellow,1,190
3651,60319,14025,157725,1,Visionary needs-based challenge,Green,1,760
3652,30553,14460,232843,1,Polarised impactful benchmark,Black,1,405
3653,7289,14572,79015,1,Synchronised multi-tasking access,Blue,1,52
3654,14917,19667,104660,1,,Pink,0,431
3655,13448,19907,221906,0,Cross-platform system-worthy emulation,White,0,210
3656,50170,14311,204541,1,,Red,1,614
3657,81377,17318,27738,1,,Green,1,686
3658,46194,6801,81425,0,,Pink,1,312
3659,86552,8948,146345,0,,Blue,1,237
3660,84619,2692,80860,1,Multi-channelled solution-oriented array,Blue,0,847
3661,68829,14163,91399,0,Synchronised tangible time-frame,Red,0,408
3662,17368,14881,101011,1,Reverse-engineered bifurcated toolset,Pink,1,934
3663,14890,19162,151554,1,Persevering holistic process improvement,Black,1,115
3664,18586,166,44760,1,,Pink,1,700
3665,89253,16782,82739,1,Reactive 5th generation functionalities,Black,1,756
3666,61385,12272,14112,1,Fundamental encompassing knowledge user,White,0,112
3667,59425,12201,90985,1,Synergized responsive open architecture,Red,0,480
3668,22808,17938,18976,1,Proactive bi-directional attitude,Yellow,0,894
3669,38988,11380,187213,1,Horizontal 5th generation artificial intelligence,Black,0,286
3670,10261,19705,173988,0,Optional homogeneous leverage,White,0,116
3671,11942,19840,39873,1,,White,1,198
3672,11793,19539,3849,1,Realigned zero defect pricing structure,Pink,1,153
3673,44805,8460,191556,1,,Green,0,801
3674,87793,178,104104,1,,Yellow,1,130
3675,23486,89,13122,1,Ergonomic impactful emulation,Black,0,532
3676,75168,14629,179373,0,Team-oriented 4th generation budgetary management,Yellow,1,884
3677,96885,168,186997,0,Integrated 5th generation array,Pink,0,709
3678,54007,14875,31325,1,,Blue,0,274
3679,12444,19573,189948,0,,Pink,0,284
3680,67296,17229,43000,0,Inverse exuding orchestration,Red,1,226
3681,5952,4,142788,1,Sharable discrete customer loyalty,White,1,338
3682,35246,12487,215297,1,Networked next generation workforce,Green,1,629
3683,70587,14889,217272,0,Secured didactic open system,White,0,266
3684,2482,14563,148419,1,,Black,1,731
3685,77324,14879,187566,1,Multi-tiered secondary process improvement,Red,1,962
3686,70090,12786,98616,1,Optional solution-oriented collaboration,Yellow,0,266
3687,73636,8249,50411,1,,Blue,1,281
3688,13410,19795,45215,0,,White,1,712
3689,11826,19994,174867,1,,Red,0,721
3690,40620,7120,204759,0,Polarised 6th generation service-desk,Black,0,544
3691,65170,14870,192141,1,Organic executive challenge,Green,0,33
3692,17783,19241,147738,1,Up-sized tangible info-mediaries,Black,1,950
3693,63245,12184,39715,1,,Red,1,499
3694,44927,8360,1223,0,Re-contextualized analyzing infrastructure,White,0,833
3695,2502,17809,5347,1,,Black,0,619
3696,24774,14433,55215,0,,Blue,1,915
3697,16148,10016,83232,0,,Yellow,0,710
3698,17045,19273,198839,0,Distributed uniform concept,Black,0,383
3699,45628,8617,65615,0,,Blue,0,286
3700,61586,17619,80198,1,Advanced content-based hub,White,0,398
3701,14265,19704,15942,0,Organic tangible intranet,Blue,1,201
3702,18593,97,184717,0,,Pink,1,44
3703,43076,8307,179447,0,Mandatory 4th generation system engine,Blue,1,170
3704,521,12664,11604,0,Re-engineered demand-driven benchmark,Pink,0,629
3705,9538,19458,34972,0,Advanced explicit extranet,Green,1,319
3706,80554,14469,229370,1,Enhanced bifurcated access,Red,0,562
3707,52293,36,214969,1,Streamlined methodical capacity,Yellow,1,765
3708,30553,14460,1158,0,,Yellow,1,739
3709,58075,14560,15377,0,,Yellow,1,918
3710,49088,8427,180404,0,Ameliorated leading edge capability,White,0,306
3711,18239,19005,63411,0,Devolved 24/7 hardware,Pink,0,118
3712,19547,14884,198610,1,Adaptive hybrid ability,Black,1,68
3713,18282,19258,2573,1,Pre-emptive responsive knowledge user,Yellow,0,753
3714,88397,12534,48096,0,Operative clear-thinking internet solution,Black,0,240
3715,74215,14672,26072,0,Organized eco-centric protocol,Blue,1,484
3716,15233,19897,60068,1,Optimized empowering collaboration,White,0,372
3717,30171,10012,195129,0,Automated fault-tolerant service-desk,Pink,1,789
3718,16718,19645,131101,0,Versatile interactive core,Green,1,863
3719,73409,20595,17432,0,Organic value-added time-frame,White,0,491
3720,79304,14891,196430,0,Centralized incremental hub,Yellow,0,404
3721,46693,8937,60646,1,Up-sized object-oriented project,Red,0,130
3722,90511,124,234081,1,De-engineered dynamic installation,Red,1,866
3723,57227,18548,81555,0,Extended grid-enabled definition,Yellow,1,539
3724,24694,12699,216332,1,Organized intermediate software,Blue,1,162
3725,66811,16931,167864,0,Automated client-driven flexibility,White,1,645
3726,48919,8320,140427,1,Expanded 24/7 access,White,1,486
3727,38903,7596,28707,1,Ameliorated 5th generation methodology,Yellow,0,252
3728,82087,8775,151733,1,,Yellow,0,643
3729,2944,14824,18225,0,Optional analyzing productivity,Black,0,85
3730,85415,17615,226315,1,De-engineered intermediate support,Red,0,551
3731,24723,14229,57278,0,Programmable homogeneous customer loyalty,White,0,458
3732,40558,46,232913,1,,Green,1,100
3733,33434,102,174469,1,Customer-focused fault-tolerant leverage,Yellow,0,125
3734,28368,14649,3386,1,,Pink,1,145
